year,name,rank,count,prop100k,cum_prop100k,pctwhite,pctblack,pctapi,pctaian,pct2prace,pcthispanic
2000,HARI,34459,622,0.23,79771.01,56.75,,36.5,,3.86,1.45
2000,ICHIKAWA,34459,622,0.23,79771.24,5.31,,85.69,,7.23,1.61
2000,LANTZY,34459,622,0.23,79771.47,95.98,,0.8,,1.29,1.77
2000,MONTEFORTE,34459,622,0.23,79771.7,95.98,,,0.0,1.61,1.77
2000,MOSKOVITZ,34459,622,0.23,79771.93,97.75,,,0.0,,1.13
2000,MYRICKS,34459,622,0.23,79772.16,2.73,93.73,,,1.77,1.45
2000,NOTTAGE,34459,622,0.23,79772.39,54.82,42.28,,,1.45,1.13
2000,PISCHKE,34459,622,0.23,79772.62,96.46,0.0,,,1.13,1.77
2000,PORRITT,34459,622,0.23,79772.85,93.73,,,1.61,1.29,1.61
2000,PROWSE,34459,622,0.23,79773.08,95.5,0.0,,,1.13,3.05
2000,RAZ,34459,622,0.23,79773.31,69.61,,13.99,,3.22,12.7
2000,RODENBECK,34459,622,0.23,79773.54,98.87,,,0.0,0.0,0.8
2000,RUMORE,34459,622,0.23,79773.77,96.3,0.0,,0.0,,3.38
2000,RYCZEK,34459,622,0.23,79774.0,97.11,,0.0,,,1.77
2000,SANDOBAL,34459,622,0.23,79774.23,3.7,0.8,5.31,0.0,2.25,87.94
2000,SHAM,34459,622,0.23,79774.46,22.03,4.5,63.5,,7.56,
2000,SIMCOE,34459,622,0.23,79774.69,96.78,0.0,,,1.13,1.61
2000,SIVER,34459,622,0.23,79774.93,95.34,1.61,1.13,,,0.96
2000,SLENTZ,34459,622,0.23,79775.16,98.23,0.0,,,0.8,
2000,SPOSITO,34459,622,0.23,79775.39,95.02,0.0,0.0,0.0,1.45,3.54
2000,STREHLE,34459,622,0.23,79775.62,95.66,,,1.45,0.8,1.77
2000,SULSER,34459,622,0.23,79775.85,96.3,0.0,,,,2.09
2000,TUKES,34459,622,0.23,79776.08,2.25,94.69,,,1.77,
2000,VANDUZER,34459,622,0.23,79776.31,96.78,,,,0.96,1.13
2000,VICKERMAN,34459,622,0.23,79776.54,93.41,2.41,,,1.29,2.09
2000,VOGE,34459,622,0.23,79776.77,96.3,,,0.0,0.8,2.73
2000,WEATHERINGTON,34459,622,0.23,79777.0,61.9,32.96,,1.29,2.25,
2000,WEICHEL,34459,622,0.23,79777.23,95.98,0.0,,,1.13,1.93
2000,WIKER,34459,622,0.23,79777.46,97.11,,,0.0,0.96,0.8
2000,YANIK,34459,622,0.23,79777.69,95.98,,,,2.89,
2000,ZANGARI,34459,622,0.23,79777.92,96.95,,,0.0,,1.61
2000,AHLBORN,34503,621,0.23,79778.15,95.01,,,1.61,1.61,1.45
2000,ARAMBURO,34503,621,0.23,79778.38,3.38,1.77,1.29,0.0,0.81,92.75
2000,ARROYAVE,34503,621,0.23,79778.61,8.05,,,0.0,,90.98
2000,ASARE,34503,621,0.23,79778.84,3.06,91.14,,,3.86,0.97
2000,BAILER,34503,621,0.23,79779.07,87.28,8.53,0.81,0.97,1.13,1.29
2000,BOOTY,34503,621,0.23,79779.3,74.4,21.42,1.45,0.0,1.77,0.97
2000,BORRAS,34503,621,0.23,79779.53,28.82,2.42,3.06,,,64.09
2000,BRANDENBERGER,34503,621,0.23,79779.76,96.78,,,0.0,,2.25
2000,CAHUE,34503,621,0.23,79779.99,5.15,0.0,0.0,0.0,0.0,94.85
2000,CAROLUS,34503,621,0.23,79780.22,94.2,,,,,3.22
2000,CASASOLA,34503,621,0.23,79780.45,5.31,2.25,9.98,0.0,1.93,80.52
2000,COONAN,34503,621,0.23,79780.69,97.42,,,0.0,0.97,1.13
2000,DACUNHA,34503,621,0.23,79780.92,80.03,,3.22,,7.73,8.7
2000,DELLAPENNA,34503,621,0.23,79781.15,96.78,0.0,,,1.13,1.45
2000,DOST,34503,621,0.23,79781.38,88.57,,2.9,,5.64,1.45
2000,DUFFUS,34503,621,0.23,79781.61,55.88,37.68,,,2.74,3.54
2000,FILTER,34503,621,0.23,79781.84,97.75,,,0.0,1.13,
2000,FREUDENBERG,34503,621,0.23,79782.07,95.17,,,0.0,1.93,2.25
2000,GOHR,34503,621,0.23,79782.3,95.81,0.0,,,1.13,2.42
2000,GRABSKI,34503,621,0.23,79782.53,93.24,,,0.0,2.09,4.19
2000,GURKA,34503,621,0.23,79782.76,97.42,0.0,,,,1.13
2000,HEMMINGWAY,34503,621,0.23,79782.99,34.3,58.94,,,3.7,1.45
2000,HENGEL,34503,621,0.23,79783.22,96.3,,,1.29,1.29,0.81
2000,HOLOHAN,34503,621,0.23,79783.45,96.3,,,,1.13,1.93
2000,IMBURGIA,34503,621,0.23,79783.68,97.1,0.0,0.0,0.0,1.13,1.77
2000,KADAR,34503,621,0.23,79783.91,88.41,1.93,3.38,0.97,2.25,3.06
2000,KIVI,34503,621,0.23,79784.14,94.04,0.81,3.06,,,0.81
2000,KOHNE,34503,621,0.23,79784.37,96.78,,,0.0,0.97,1.61
2000,KOLLMANN,34503,621,0.23,79784.6,96.46,,,0.0,1.13,2.09
2000,LALLA,34503,621,0.23,79784.83,62.32,11.11,13.69,0.97,9.66,2.25
2000,LANGENBERG,34503,621,0.23,79785.06,97.26,0.0,,,0.81,1.13
2000,LEVICK,34503,621,0.23,79785.29,96.3,,,,1.61,0.81
2000,LUPINACCI,34503,621,0.23,79785.52,98.07,,0.0,,1.13,
2000,MERRIT,34503,621,0.23,79785.75,62.64,30.27,,,1.77,2.9
2000,MESERVEY,34503,621,0.23,79785.98,94.36,,,1.13,1.29,2.9
2000,NAEEM,34503,621,0.23,79786.21,6.6,4.83,72.46,,14.01,
2000,NINA,34503,621,0.23,79786.44,19.97,2.25,6.44,0.0,1.45,69.89
2000,PIKUL,34503,621,0.23,79786.67,97.1,0.81,,0.0,,0.81
2000,REISDORF,34503,621,0.23,79786.9,96.14,,1.13,,1.13,1.45
2000,RODABAUGH,34503,621,0.23,79787.13,97.26,,,,1.29,
2000,SEXSON,34503,621,0.23,79787.36,93.24,0.81,,,2.74,2.09
2000,SHARRER,34503,621,0.23,79787.59,94.85,1.13,,,2.42,0.81
2000,SHIMON,34503,621,0.23,79787.82,92.75,,0.81,,4.67,1.61
2000,SOTH,34503,621,0.23,79788.05,43.96,,50.08,,4.35,1.13
2000,SPALL,34503,621,0.23,79788.28,92.43,,4.51,,1.45,0.81
2000,TENER,34503,621,0.23,79788.51,96.94,,,1.29,,1.13
2000,THIER,34503,621,0.23,79788.74,96.62,,,0.0,,2.09
2000,TOLEDANO,34503,621,0.23,79788.97,36.71,3.86,4.83,,,53.62
2000,TURENNE,34503,621,0.23,79789.2,67.79,28.5,,,2.25,1.29
2000,WELSHANS,34503,621,0.23,79789.43,95.97,,,0.81,,1.61
2000,WYKLE,34503,621,0.23,79789.66,93.4,3.86,,,1.77,
2000,BENDALL,34554,620,0.23,79789.89,96.77,,,0.0,1.45,0.81
2000,BERCIER,34554,620,0.23,79790.12,40.48,,,45.97,5.81,4.52
2000,BOBE,34554,620,0.23,79790.35,40.81,1.29,,,,56.77
2000,BOLLA,34554,620,0.23,79790.58,86.77,0.81,6.94,0.0,1.77,3.71
2000,BOTZ,34554,620,0.23,79790.81,96.61,,,0.0,0.81,1.94
2000,CHERMAK,34554,620,0.23,79791.04,97.74,0.0,,0.0,,1.77
2000,CIOLINO,34554,620,0.23,79791.27,96.61,0.0,0.97,0.0,0.81,1.61
2000,CLAYBAUGH,34554,620,0.23,79791.5,95.65,,,,1.77,1.77
2000,CRESON,34554,620,0.23,79791.73,96.13,,,,1.13,1.45
2000,DILONE,34554,620,0.23,79791.96,2.9,,,0.0,0.97,95.32
2000,FRANTZEN,34554,620,0.23,79792.19,97.26,0.0,,,,2.1
2000,GABEHART,34554,620,0.23,79792.42,94.03,,,2.74,1.61,0.97
2000,GENCARELLI,34554,620,0.23,79792.65,96.77,,,0.0,2.26,0.81
2000,GHORMLEY,34554,620,0.23,79792.88,90.65,,,3.71,2.9,2.1
2000,GRASSMAN,34554,620,0.23,79793.11,98.06,0.0,0.81,,,
2000,HACKING,34554,620,0.23,79793.34,95.0,,0.81,,1.29,2.74
2000,HAEFELE,34554,620,0.23,79793.57,98.23,,0.0,,,
2000,HAROS,34554,620,0.23,79793.8,8.55,,,0.0,0.0,90.97
2000,HOLDERBY,34554,620,0.23,79794.03,94.35,,,1.77,1.45,1.13
2000,KER,34554,620,0.23,79794.26,65.0,7.42,23.39,,,2.42
2000,KROTZER,34554,620,0.23,79794.49,95.32,,0.0,,0.97,2.74
2000,LATHERS,34554,620,0.23,79794.72,51.94,45.97,,0.81,,
2000,MATEY,34554,620,0.23,79794.95,94.19,2.58,,0.0,,2.42
2000,MAVES,34554,620,0.23,79795.18,95.16,2.26,,0.0,,2.26
2000,MERRIWETHER,34554,620,0.23,79795.41,17.9,77.42,,,3.06,1.45
2000,NANDA,34554,620,0.23,79795.64,6.45,,86.45,,6.13,
2000,OKUDA,34554,620,0.23,79795.87,5.0,0.0,88.23,0.0,5.16,1.61
2000,OLTMANNS,34554,620,0.23,79796.1,97.58,,,,,1.13
2000,ORNDOFF,34554,620,0.23,79796.33,96.61,,,0.0,,1.94
2000,PASSANTINO,34554,620,0.23,79796.56,96.45,0.0,1.61,0.0,0.97,0.97
2000,PONIATOWSKI,34554,620,0.23,79796.79,95.97,,0.81,,0.81,1.94
2000,ROSOL,34554,620,0.23,79797.02,92.9,,3.55,,0.97,2.1
2000,ROTHCHILD,34554,620,0.23,79797.25,88.06,7.26,,,1.94,1.45
2000,SCHELLINGER,34554,620,0.23,79797.48,97.58,0.0,,1.13,,0.81
2000,SHAFI,34554,620,0.23,79797.71,15.16,5.16,64.19,,12.58,
2000,SHENEMAN,34554,620,0.23,79797.94,95.65,,1.45,,1.61,0.97
2000,SHIFRIN,34554,620,0.23,79798.17,98.39,,0.0,0.0,0.97,
2000,SMAY,34554,620,0.23,79798.4,97.58,,0.81,0.0,,
2000,SNEATH,34554,620,0.23,79798.63,96.61,0.0,0.81,0.0,0.81,1.77
2000,SWICKARD,34554,620,0.23,79798.86,95.65,,1.13,,1.13,1.61
2000,THAYNE,34554,620,0.23,79799.09,91.29,,0.0,,1.61,6.13
2000,THORINGTON,34554,620,0.23,79799.32,81.13,14.19,,,1.61,2.74
2000,TRIPATHI,34554,620,0.23,79799.55,2.1,,90.81,,5.16,0.97
2000,VERRETTE,34554,620,0.23,79799.78,81.13,13.23,0.97,0.97,2.26,1.45
2000,VONBEHREN,34554,620,0.23,79800.01,97.1,,,0.0,1.29,0.97
2000,BEECHLER,34599,619,0.23,79800.23,97.58,0.81,,0.0,,0.97
2000,BULTHUIS,34599,619,0.23,79800.46,97.42,,,,,1.13
2000,CANTRALL,34599,619,0.23,79800.69,96.77,,,,0.97,1.45
2000,CASTEL,34599,619,0.23,79800.92,46.53,13.41,1.78,2.75,2.1,33.44
2000,CISNERO,34599,619,0.23,79801.15,3.55,,5.17,0.0,,90.95
2000,DANGEL,34599,619,0.23,79801.38,93.86,,,1.29,0.97,3.23
2000,DEBORDE,34599,619,0.23,79801.61,95.32,,0.81,,1.62,1.94
2000,DECENA,34599,619,0.23,79801.84,9.53,,42.0,,5.98,41.84
2000,FARON,34599,619,0.23,79802.07,96.12,1.29,,,1.13,1.13
2000,GRANDON,34599,619,0.23,79802.3,91.28,,1.45,,0.81,5.49
2000,GRITZ,34599,619,0.23,79802.53,94.18,,0.97,,0.97,2.75
2000,HEBERLEIN,34599,619,0.23,79802.76,97.42,,,0.81,,
2000,JANEY,34599,619,0.23,79802.99,64.3,29.73,,,2.91,1.94
2000,KESTENBAUM,34599,619,0.23,79803.22,95.15,,,,2.75,1.13
2000,KUBITZ,34599,619,0.23,79803.45,94.99,,,,2.91,0.81
2000,LEVINGS,34599,619,0.23,79803.68,91.11,5.01,,,2.42,
2000,LINDOR,34599,619,0.23,79803.91,15.02,72.05,,,10.82,1.94
2000,LOUISE,34599,619,0.23,79804.14,70.11,18.9,1.29,1.62,4.04,4.04
2000,LUERS,34599,619,0.23,79804.37,97.25,,,,1.13,
2000,NAIMAN,34599,619,0.23,79804.59,95.96,,0.97,,1.29,1.45
2000,POLACK,34599,619,0.23,79804.82,81.74,9.21,,,2.75,5.49
2000,PUMMILL,34599,619,0.23,79805.05,95.48,0.0,,,1.62,1.94
2000,RAMASWAMY,34599,619,0.23,79805.28,3.23,,92.25,0.0,4.36,
2000,SCHNITKER,34599,619,0.23,79805.51,98.87,0.0,,0.0,,0.81
2000,SEK,34599,619,0.23,79805.74,32.96,,60.58,0.0,6.14,
2000,SLAUSON,34599,619,0.23,79805.97,97.74,,,,0.97,
2000,SPICKARD,34599,619,0.23,79806.2,95.8,1.94,0.81,0.0,1.45,0.0
2000,STANDRE,34599,619,0.23,79806.43,78.68,10.66,,,2.75,6.62
2000,STEINES,34599,619,0.23,79806.66,97.74,0.0,,,1.13,
2000,VILLARI,34599,619,0.23,79806.89,91.92,1.45,1.29,0.0,1.94,3.39
2000,WALSWORTH,34599,619,0.23,79807.12,96.12,,,0.0,1.94,1.45
2000,ARIZOLA,34630,618,0.23,79807.35,6.8,,1.13,,1.46,90.45
2000,AUD,34630,618,0.23,79807.58,97.9,,,,,
2000,BIEHLER,34630,618,0.23,79807.81,96.44,0.0,,,,2.75
2000,CAPANO,34630,618,0.23,79808.04,93.53,0.0,,0.0,,5.83
2000,CASSTEVENS,34630,618,0.23,79808.26,98.22,0.0,,0.0,0.97,
2000,CHECKETTS,34630,618,0.23,79808.49,97.41,,0.81,,,1.13
2000,CLARKSTON,34630,618,0.23,79808.72,82.36,13.27,0.81,0.0,1.94,1.62
2000,CLAUD,34630,618,0.23,79808.95,66.18,28.96,3.24,,1.29,
2000,CORVERA,34630,618,0.23,79809.18,4.21,,5.34,,0.97,89.0
2000,EASTERBROOK,34630,618,0.23,79809.41,95.15,,0.97,,1.29,2.43
2000,FORGETTE,34630,618,0.23,79809.64,97.57,0.0,,,0.97,0.97
2000,FURNAS,34630,618,0.23,79809.87,98.22,0.0,,,,
2000,GAMM,34630,618,0.23,79810.1,97.9,,0.81,0.0,,0.97
2000,GILKISON,34630,618,0.23,79810.33,97.41,0.0,,,,0.81
2000,GRASSEL,34630,618,0.23,79810.56,98.06,,,,,0.97
2000,GUARIN,34630,618,0.23,79810.78,20.06,,33.33,,3.24,43.2
2000,GUILBEAUX,34630,618,0.23,79811.01,66.18,30.74,,0.0,,2.43
2000,HANF,34630,618,0.23,79811.24,97.9,,,0.0,,1.29
2000,HEENEY,34630,618,0.23,79811.47,97.09,0.81,,,0.81,
2000,HITSMAN,34630,618,0.23,79811.7,97.25,,,0.0,,1.29
2000,JANOSKI,34630,618,0.23,79811.93,98.71,0.0,,0.0,,0.81
2000,JERDE,34630,618,0.23,79812.16,96.12,0.0,,,0.81,2.75
2000,LACKMAN,34630,618,0.23,79812.39,96.44,,,,1.94,
2000,LIGHTHALL,34630,618,0.23,79812.62,92.23,5.5,,0.81,0.97,
2000,LUBITZ,34630,618,0.23,79812.85,96.93,,0.97,,0.97,0.97
2000,LUPIAN,34630,618,0.23,79813.08,5.83,,0.81,,,92.72
2000,MCCLIMANS,34630,618,0.23,79813.3,97.9,0.0,,,,0.81
2000,NEILS,34630,618,0.23,79813.53,86.25,10.84,0.0,0.0,1.29,1.62
2000,OLEXA,34630,618,0.23,79813.76,96.6,,,,,1.94
2000,OMORI,34630,618,0.23,79813.99,8.09,,80.26,,8.41,2.91
2000,OSCARSON,34630,618,0.23,79814.22,97.09,,,0.0,1.62,0.81
2000,PENNIE,34630,618,0.23,79814.45,43.53,50.81,,,1.94,2.91
2000,PICASSO,34630,618,0.23,79814.68,15.37,,0.0,0.0,,83.82
2000,PLEWA,34630,618,0.23,79814.91,95.95,,,0.0,2.27,1.62
2000,RAIKES,34630,618,0.23,79815.14,85.44,12.62,,,,
2000,ROHLF,34630,618,0.23,79815.37,98.71,0.0,,,,
2000,SCHMAHL,34630,618,0.23,79815.6,96.44,,,,0.97,2.1
2000,SHALLOW,34630,618,0.23,79815.82,86.57,10.36,0.81,,,1.78
2000,STOLZE,34630,618,0.23,79816.05,95.15,,2.1,,1.29,
2000,TODISCO,34630,618,0.23,79816.28,94.17,,,0.0,1.29,4.21
2000,VLIET,34630,618,0.23,79816.51,94.34,0.0,1.13,0.81,2.27,1.46
2000,ZAPANTA,34630,618,0.23,79816.74,4.85,1.13,83.66,0.0,4.21,6.15
2000,ZARZYCKI,34630,618,0.23,79816.97,96.28,,0.0,,1.78,1.46
2000,ARRAMBIDE,34673,617,0.23,79817.2,14.91,,,,0.97,83.14
2000,BALUYOT,34673,617,0.23,79817.43,4.05,0.0,92.38,0.0,1.94,1.62
2000,BEAUBRUN,34673,617,0.23,79817.66,,86.55,,,10.7,1.78
2000,BETTI,34673,617,0.23,79817.88,91.41,,,,2.43,5.19
2000,BLANDINO,34673,617,0.23,79818.11,53.16,1.13,,,0.81,44.08
2000,BROCKHAUS,34673,617,0.23,79818.34,94.98,,,1.3,1.94,1.46
2000,BRUIN,34673,617,0.23,79818.57,87.52,9.4,,0.0,2.27,
2000,BUMANGLAG,34673,617,0.23,79818.8,3.4,,79.9,,9.56,6.48
2000,CABREJA,34673,617,0.23,79819.03,1.94,,0.81,,0.97,95.14
2000,CERRITO,34673,617,0.23,79819.26,81.85,0.0,,0.0,,17.34
2000,CRYMES,34673,617,0.23,79819.49,65.48,30.63,,,1.94,1.3
2000,DICENSO,34673,617,0.23,79819.71,96.11,,,0.0,1.46,1.94
2000,DOBIAS,34673,617,0.23,79819.94,95.79,0.81,0.81,,,1.94
2000,ELENBAAS,34673,617,0.23,79820.17,98.22,0.0,,,,0.81
2000,FANGUY,34673,617,0.23,79820.4,92.71,1.13,0.0,5.67,,
2000,GAVIDIA,34673,617,0.23,79820.63,9.56,0.0,,,,89.3
2000,GUILBERT,34673,617,0.23,79820.86,87.36,1.3,1.62,1.78,1.62,6.32
2000,HARTLAUB,34673,617,0.23,79821.09,97.89,,,0.0,,
2000,HEISNER,34673,617,0.23,79821.32,96.27,0.0,0.0,0.0,0.81,2.92
2000,HERTLEIN,34673,617,0.23,79821.54,96.43,,0.81,1.46,0.81,
2000,HITSON,34673,617,0.23,79821.77,85.74,10.05,,,1.3,1.94
2000,KARPOWICZ,34673,617,0.23,79822.0,98.54,0.0,,0.0,0.97,
2000,KEEPERS,34673,617,0.23,79822.23,90.28,6.48,,,0.81,1.62
2000,LAPENNA,34673,617,0.23,79822.46,96.6,,,0.0,1.46,1.13
2000,NEIDHARDT,34673,617,0.23,79822.69,96.76,0.0,,,0.97,1.46
2000,PROBUS,34673,617,0.23,79822.92,95.14,1.13,,,0.81,1.94
2000,RATHJE,34673,617,0.23,79823.15,98.38,,,0.0,,
2000,ROSTON,34673,617,0.23,79823.37,48.14,46.84,,,3.08,1.3
2000,ROTERT,34673,617,0.23,79823.6,96.92,,,0.81,0.97,1.13
2000,SALZBERG,34673,617,0.23,79823.83,95.46,,,,1.13,2.27
2000,SHADOWENS,34673,617,0.23,79824.06,95.14,1.3,,,2.11,0.97
2000,SILKWOOD,34673,617,0.23,79824.29,95.3,0.0,,,0.97,2.92
2000,SINIARD,34673,617,0.23,79824.52,96.6,,0.0,,1.62,0.81
2000,TARAS,34673,617,0.23,79824.75,95.79,0.0,,,1.78,1.46
2000,TOMSIC,34673,617,0.23,79824.97,96.43,,0.0,,0.81,2.59
2000,WIDEN,34673,617,0.23,79825.2,95.79,0.97,,,,1.46
2000,WONDRA,34673,617,0.23,79825.43,97.73,,,,,1.3
2000,ZENGER,34673,617,0.23,79825.66,96.6,,1.46,0.0,,1.3
2000,AUBLE,34711,616,0.23,79825.89,96.92,,,0.97,0.81,
2000,BISTLINE,34711,616,0.23,79826.12,98.05,,,,,1.14
2000,CHORNEY,34711,616,0.23,79826.35,97.08,,0.97,,0.97,0.81
2000,COLGATE,34711,616,0.23,79826.57,93.51,,0.81,,1.95,3.08
2000,COLTRAIN,34711,616,0.23,79826.8,89.77,6.82,0.81,,,1.79
2000,DADAMO,34711,616,0.23,79827.03,94.64,,0.0,,2.6,2.44
2000,DEOL,34711,616,0.23,79827.26,7.14,,80.19,,8.93,2.27
2000,DISCHER,34711,616,0.23,79827.49,97.56,,0.0,,0.97,
2000,ELCOCK,34711,616,0.23,79827.72,32.31,60.71,,,3.25,2.92
2000,ERTZ,34711,616,0.23,79827.94,95.78,,,0.97,2.44,0.0
2000,FLETCHALL,34711,616,0.23,79828.17,96.59,,0.0,,1.14,1.3
2000,FRATER,34711,616,0.23,79828.4,59.58,35.71,0.81,0.0,2.76,1.14
2000,GALLETTI,34711,616,0.23,79828.63,85.71,,,,,12.66
2000,GEFFRE,34711,616,0.23,79828.86,92.05,,,3.41,1.3,2.6
2000,GRALL,34711,616,0.23,79829.09,94.64,,0.97,,1.3,2.92
2000,GRIME,34711,616,0.23,79829.31,93.18,4.22,,0.0,,2.44
2000,HOOS,34711,616,0.23,79829.54,94.32,,,1.14,0.97,2.6
2000,IEZZI,34711,616,0.23,79829.77,97.4,,0.0,,0.97,1.46
2000,JOLES,34711,616,0.23,79830.0,92.53,2.11,,,2.44,1.46
2000,KAWECKI,34711,616,0.23,79830.23,96.75,,,,1.62,0.81
2000,LABAY,34711,616,0.23,79830.46,88.96,2.27,5.19,0.0,1.3,2.27
2000,LEMCKE,34711,616,0.23,79830.68,96.43,0.81,,,0.81,1.46
2000,MADAMBA,34711,616,0.23,79830.91,7.47,,81.66,,7.95,2.76
2000,MARGOLIES,34711,616,0.23,79831.14,96.43,,0.81,0.0,,2.27
2000,MARTHA,34711,616,0.23,79831.37,56.82,6.17,,,4.22,31.33
2000,MCCREEDY,34711,616,0.23,79831.6,97.89,,0.0,,0.97,
2000,MERANDA,34711,616,0.23,79831.83,72.4,1.14,,,2.11,23.86
2000,MONSERRATE,34711,616,0.23,79832.05,12.82,3.25,0.81,,,82.63
2000,NORROD,34711,616,0.23,79832.28,98.05,0.0,,,,
2000,OFFER,34711,616,0.23,79832.51,59.25,37.01,,,0.97,1.46
2000,OKIMOTO,34711,616,0.23,79832.74,5.52,,84.58,,8.28,1.46
2000,OPALKA,34711,616,0.23,79832.97,97.24,0.0,,,0.97,1.3
2000,OSMENT,34711,616,0.23,79833.2,97.73,0.0,,,0.81,0.81
2000,OUM,34711,616,0.23,79833.42,1.46,,89.94,,7.63,0.81
2000,PANGAN,34711,616,0.23,79833.65,8.28,,81.01,,4.06,6.49
2000,PASTERNACK,34711,616,0.23,79833.88,97.24,,,,,1.62
2000,PLAZOLA,34711,616,0.23,79834.11,4.87,,0.0,,0.81,94.16
2000,PROCHAZKA,34711,616,0.23,79834.34,95.29,,,,0.81,2.6
2000,TEWES,34711,616,0.23,79834.57,96.43,,1.3,0.0,,2.11
2000,TRAMONTANA,34711,616,0.23,79834.79,93.34,,,,,5.03
2000,VARDAMAN,34711,616,0.23,79835.02,84.74,11.36,,,2.6,0.81
2000,WRAGG,34711,616,0.23,79835.25,60.71,35.23,,,1.46,1.95
2000,YAUCH,34711,616,0.23,79835.48,98.38,,,,,0.81
2000,ZARLING,34711,616,0.23,79835.71,97.4,,,0.0,0.81,1.3
2000,ZEMANEK,34711,616,0.23,79835.94,98.05,,,0.0,0.81,0.97
2000,ZHAN,34711,616,0.23,79836.17,1.46,0.0,96.92,,0.81,
2000,ABBITT,34757,615,0.23,79836.39,77.24,18.54,,,2.93,
2000,ALTSHULER,34757,615,0.23,79836.62,98.37,0.0,,0.0,,1.14
2000,BARTKOWSKI,34757,615,0.23,79836.85,97.72,0.0,,0.0,,1.3
2000,BELFLOWER,34757,615,0.23,79837.08,96.42,1.14,,,1.3,
2000,BELGER,34757,615,0.23,79837.3,90.89,5.2,,,1.14,2.44
2000,BERARDINELLI,34757,615,0.23,79837.53,98.86,,0.0,0.0,,0.81
2000,BODLE,34757,615,0.23,79837.76,93.01,,1.3,,1.14,3.09
2000,CHISLEY,34757,615,0.23,79837.99,3.9,93.17,,0.0,2.11,
2000,CUOCO,34757,615,0.23,79838.22,96.26,0.0,,,1.3,1.63
2000,DESHAW,34757,615,0.23,79838.44,94.47,,,2.44,1.79,
2000,GARCIALOPEZ,34757,615,0.23,79838.67,4.55,0.0,,0.0,,95.12
2000,GENET,34757,615,0.23,79838.9,93.33,2.44,,,0.81,2.93
2000,HABERSHAM,34757,615,0.23,79839.13,1.3,94.96,,,1.95,1.63
2000,HALLIN,34757,615,0.23,79839.36,95.61,0.81,,,1.3,1.46
2000,INGALSBE,34757,615,0.23,79839.58,96.26,,,,,1.95
2000,JACQUE,34757,615,0.23,79839.81,61.79,30.08,0.98,1.95,3.41,1.79
2000,KAUZLARICH,34757,615,0.23,79840.04,96.59,0.0,,,1.14,1.79
2000,KIRCHGESSNER,34757,615,0.23,79840.27,96.75,,,0.0,,2.11
2000,KNEECE,34757,615,0.23,79840.5,97.07,1.3,,,0.81,0.0
2000,KUNA,34757,615,0.23,79840.72,89.92,,3.09,,1.95,4.23
2000,PALMERO,34757,615,0.23,79840.95,41.79,3.09,6.99,0.0,1.79,46.34
2000,PELLOW,34757,615,0.23,79841.18,96.26,,0.0,,1.3,1.79
2000,PICKLER,34757,615,0.23,79841.41,97.07,,0.98,,0.81,
2000,PISTOLE,34757,615,0.23,79841.64,96.75,,,,0.81,1.14
2000,RIEK,34757,615,0.23,79841.86,88.62,4.39,,,5.37,0.98
2000,ROSENSTOCK,34757,615,0.23,79842.09,97.07,,,0.0,,1.79
2000,SALCEDA,34757,615,0.23,79842.32,3.41,,7.8,,,87.97
2000,SAWATZKY,34757,615,0.23,79842.55,98.21,,0.0,0.0,,1.14
2000,SCHAPPELL,34757,615,0.23,79842.78,98.54,,0.0,,,
2000,SCHOLER,34757,615,0.23,79843.0,96.59,,,1.14,0.98,
2000,SHELLABARGER,34757,615,0.23,79843.23,95.45,,,1.3,,1.46
2000,SHISHIDO,34757,615,0.23,79843.46,5.37,0.0,80.16,0.0,10.24,4.23
2000,SPADER,34757,615,0.23,79843.69,96.42,,,,0.81,2.11
2000,STARLIPER,34757,615,0.23,79843.92,97.4,0.98,,,0.98,
2000,STATUM,34757,615,0.23,79844.14,64.72,27.48,0.0,1.46,4.39,1.95
2000,SWADLEY,34757,615,0.23,79844.37,93.66,,,2.11,3.09,
2000,TRAVELSTEAD,34757,615,0.23,79844.6,96.59,,,,2.28,
2000,VARIN,34757,615,0.23,79844.83,95.61,,1.14,,,1.46
2000,VILLWOCK,34757,615,0.23,79845.06,97.72,,,0.0,,1.3
2000,WIEMERS,34757,615,0.23,79845.28,97.24,,,,0.81,1.46
2000,WILLMOTT,34757,615,0.23,79845.51,91.38,3.58,,,0.98,2.6
2000,ZAUN,34757,615,0.23,79845.74,96.91,0.0,,0.81,,1.3
2000,ANDA,34799,614,0.23,79845.97,33.88,0.81,5.05,,,59.61
2000,APRILE,34799,614,0.23,79846.2,93.16,0.81,,,,5.05
2000,BEDOY,34799,614,0.23,79846.42,3.09,0.0,,,,96.09
2000,BENOIST,34799,614,0.23,79846.65,92.83,,,5.54,,
2000,BINES,34799,614,0.23,79846.88,23.45,74.76,,0.0,0.98,
2000,BODO,34799,614,0.23,79847.11,95.6,1.79,0.81,,1.3,
2000,BOROWIAK,34799,614,0.23,79847.33,95.77,0.0,,,0.98,2.77
2000,CELIO,34799,614,0.23,79847.56,51.47,0.0,,,,47.39
2000,CIRRINCIONE,34799,614,0.23,79847.79,95.44,,,0.0,1.3,2.61
2000,CODAY,34799,614,0.23,79848.02,92.02,,,1.95,2.77,2.44
2000,DELROSSO,34799,614,0.23,79848.24,94.63,,,,2.12,1.95
2000,DLOUHY,34799,614,0.23,79848.47,95.93,,0.81,,0.81,1.95
