year,state,name,total_babies,primary_sex,primary_sex_ratio,per_100k_in_state
2015,US,Nana,47,M,53.2,1.3
2015,US,Abimael,46,M,100,1.3
2015,US,Adil,46,M,100,1.3
2015,US,Ajani,46,M,100,1.3
2015,US,Allister,46,M,100,1.3
2015,US,Arav,46,M,100,1.3
2015,US,Arron,46,M,100,1.3
2015,US,Atharva,46,M,100,1.3
2015,US,Ayrton,46,M,100,1.3
2015,US,Cortland,46,M,100,1.3
2015,US,Demond,46,M,100,1.3
2015,US,Didier,46,M,100,1.3
2015,US,Edrick,46,M,100,1.3
2015,US,Geronimo,46,M,100,1.3
2015,US,Gotham,46,M,100,1.3
2015,US,Graeson,46,M,100,1.3
2015,US,Iverson,46,M,100,1.3
2015,US,Izak,46,M,100,1.3
2015,US,Jacion,46,M,100,1.3
2015,US,Jasir,46,M,100,1.3
2015,US,Kaito,46,M,100,1.3
2015,US,Karmelo,46,M,100,1.3
2015,US,Kip,46,M,100,1.3
2015,US,Locke,46,M,100,1.3
2015,US,Mervin,46,M,100,1.3
2015,US,Rayland,46,M,100,1.3
2015,US,Rhydian,46,M,100,1.3
2015,US,Shivam,46,M,100,1.3
2015,US,Suleiman,46,M,100,1.3
2015,US,Tarek,46,M,100,1.3
2015,US,Terrion,46,M,100,1.3
2015,US,Tyron,46,M,100,1.3
2015,US,Yovani,46,M,100,1.3
2015,US,Zaeden,46,M,100,1.3
2015,US,Sahib,46,M,89.1,1.3
2015,US,Saxon,46,M,89.1,1.3
2015,US,Aslan,46,M,87,1.3
2015,US,Darrian,46,M,84.8,1.3
2015,US,Scotty,46,M,84.8,1.3
2015,US,Espen,46,M,80.4,1.3
2015,US,Ekam,46,M,76.1,1.3
2015,US,Merlin,46,M,73.9,1.3
2015,US,Laramie,46,M,54.3,1.3
2015,US,Cyan,46,M,52.2,1.3
2015,US,Aarnav,45,M,100,1.2
2015,US,Alexandros,45,M,100,1.2
2015,US,Amaziah,45,M,100,1.2
2015,US,Bladen,45,M,100,1.2
2015,US,Chasen,45,M,100,1.2
2015,US,Christofer,45,M,100,1.2
2015,US,Dakarai,45,M,100,1.2
2015,US,Dylon,45,M,100,1.2
2015,US,Efraim,45,M,100,1.2
2015,US,Enoc,45,M,100,1.2
2015,US,Gio,45,M,100,1.2
2015,US,Giovonni,45,M,100,1.2
2015,US,Hershel,45,M,100,1.2
2015,US,Jahmari,45,M,100,1.2
2015,US,Jarell,45,M,100,1.2
2015,US,Javonte,45,M,100,1.2
2015,US,Jeremyah,45,M,100,1.2
2015,US,Jibril,45,M,100,1.2
2015,US,Jiraiya,45,M,100,1.2
2015,US,Khaleb,45,M,100,1.2
2015,US,Khayden,45,M,100,1.2
2015,US,Lamarcus,45,M,100,1.2
2015,US,Lowell,45,M,100,1.2
2015,US,Oryan,45,M,100,1.2
2015,US,Oshea,45,M,100,1.2
2015,US,Rasheed,45,M,100,1.2
2015,US,Ridwan,45,M,100,1.2
2015,US,Romel,45,M,100,1.2
2015,US,Rusty,45,M,100,1.2
2015,US,Taran,45,M,100,1.2
2015,US,Trenten,45,M,100,1.2
2015,US,Trysten,45,M,100,1.2
2015,US,Von,45,M,100,1.2
2015,US,Wilfredo,45,M,100,1.2
2015,US,Avin,45,M,88.9,1.2
2015,US,Nino,45,M,88.9,1.2
2015,US,Lino,45,M,86.7,1.2
2015,US,Maeson,45,M,86.7,1.2
2015,US,Minh,45,M,86.7,1.2
2015,US,Nakai,45,M,84.4,1.2
2015,US,Jourdan,45,M,68.9,1.2
2015,US,Golden,45,M,62.2,1.2
2015,US,Kalin,45,M,57.8,1.2
2015,US,Dru,45,M,51.1,1.2
2015,US,Aeden,44,M,100,1.2
2015,US,Ahron,44,M,100,1.2
2015,US,Akash,44,M,100,1.2
2015,US,Aren,44,M,100,1.2
2015,US,Blade,44,M,100,1.2
2015,US,Brandyn,44,M,100,1.2
2015,US,Bryon,44,M,100,1.2
2015,US,Carlito,44,M,100,1.2
2015,US,Christos,44,M,100,1.2
2015,US,Clement,44,M,100,1.2
2015,US,Dez,44,M,100,1.2
2015,US,Eyan,44,M,100,1.2
2015,US,Haroon,44,M,100,1.2
2015,US,Harun,44,M,100,1.2
2015,US,Haziel,44,M,100,1.2
2015,US,Jabril,44,M,100,1.2
2015,US,Jacorey,44,M,100,1.2
2015,US,Jashawn,44,M,100,1.2
2015,US,Kassius,44,M,100,1.2
2015,US,Kelan,44,M,100,1.2
2015,US,Kidus,44,M,100,1.2
2015,US,Konstantin,44,M,100,1.2
2015,US,Leelan,44,M,100,1.2
2015,US,Leopoldo,44,M,100,1.2
2015,US,Leviathan,44,M,100,1.2
2015,US,Liev,44,M,100,1.2
2015,US,Marquel,44,M,100,1.2
2015,US,Maverik,44,M,100,1.2
2015,US,Mikko,44,M,100,1.2
2015,US,Murray,44,M,100,1.2
2015,US,Olliver,44,M,100,1.2
2015,US,Randolph,44,M,100,1.2
2015,US,Riggins,44,M,100,1.2
2015,US,Shulem,44,M,100,1.2
2015,US,Stiles,44,M,100,1.2
2015,US,Theseus,44,M,100,1.2
2015,US,Trever,44,M,100,1.2
2015,US,Vander,44,M,100,1.2
2015,US,Willard,44,M,100,1.2
2015,US,Williams,44,M,100,1.2
2015,US,Zaedyn,44,M,100,1.2
2015,US,Zaydin,44,M,100,1.2
2015,US,Ziggy,44,M,100,1.2
2015,US,Alexei,44,M,86.4,1.2
2015,US,Mercer,44,M,81.8,1.2
2015,US,Aero,44,M,77.3,1.2
2015,US,Nael,44,M,70.5,1.2
2015,US,Kaisyn,44,M,65.9,1.2
2015,US,Ariyan,44,M,59.1,1.2
2015,US,Schuyler,44,M,59.1,1.2
2015,US,Mycah,44,M,52.3,1.2
2015,US,Aadi,43,M,100,1.2
2015,US,Abubakar,43,M,100,1.2
2015,US,Advaith,43,M,100,1.2
2015,US,Ashur,43,M,100,1.2
2015,US,Cavan,43,M,100,1.2
2015,US,Corwin,43,M,100,1.2
2015,US,Demarius,43,M,100,1.2
2015,US,Fabrizio,43,M,100,1.2
2015,US,Fritz,43,M,100,1.2
2015,US,Gianmarco,43,M,100,1.2
2015,US,Hardy,43,M,100,1.2
2015,US,Holton,43,M,100,1.2
2015,US,Jamin,43,M,100,1.2
2015,US,Japheth,43,M,100,1.2
2015,US,Jarred,43,M,100,1.2
2015,US,Jin,43,M,100,1.2
2015,US,Johnluke,43,M,100,1.2
2015,US,Jonny,43,M,100,1.2
2015,US,Kaydan,43,M,100,1.2
2015,US,Kolter,43,M,100,1.2
2015,US,Krue,43,M,100,1.2
2015,US,Lucky,43,M,100,1.2
2015,US,Nahom,43,M,100,1.2
2015,US,Rufus,43,M,100,1.2
2015,US,Selvin,43,M,100,1.2
2015,US,Shamir,43,M,100,1.2
2015,US,Shreyas,43,M,100,1.2
2015,US,Tahir,43,M,100,1.2
2015,US,Taim,43,M,100,1.2
2015,US,Tyquan,43,M,100,1.2
2015,US,Tyren,43,M,100,1.2
2015,US,Waylan,43,M,100,1.2
2015,US,Yasser,43,M,100,1.2
2015,US,Evans,43,M,86,1.2
2015,US,Kallan,43,M,86,1.2
2015,US,Price,43,M,86,1.2
2015,US,Khyrie,43,M,83.7,1.2
2015,US,Jacky,43,M,81.4,1.2
2015,US,Khyler,43,M,81.4,1.2
2015,US,Weslee,43,M,74.4,1.2
2015,US,Abisai,43,M,69.8,1.2
2015,US,Toryn,43,M,65.1,1.2
2015,US,Hanley,43,M,58.1,1.2
2015,US,Aayansh,42,M,100,1.1
2015,US,Alpha,42,M,100,1.1
2015,US,Amado,42,M,100,1.1
2015,US,Arjen,42,M,100,1.1
2015,US,Aviel,42,M,100,1.1
2015,US,Braydin,42,M,100,1.1
2015,US,Brexton,42,M,100,1.1
2015,US,Breyden,42,M,100,1.1
2015,US,Courtland,42,M,100,1.1
2015,US,Cyril,42,M,100,1.1
2015,US,Dino,42,M,100,1.1
2015,US,Elija,42,M,100,1.1
2015,US,Fares,42,M,100,1.1
2015,US,Geovany,42,M,100,1.1
2015,US,Hamzah,42,M,100,1.1
2015,US,Hanson,42,M,100,1.1
2015,US,Isac,42,M,100,1.1
2015,US,Jahsiah,42,M,100,1.1
2015,US,Jevon,42,M,100,1.1
2015,US,Jim,42,M,100,1.1
2015,US,Johnmichael,42,M,100,1.1
2015,US,Kendrix,42,M,100,1.1
2015,US,Kiptyn,42,M,100,1.1
2015,US,Kruze,42,M,100,1.1
2015,US,Luqman,42,M,100,1.1
2015,US,Lyon,42,M,100,1.1
2015,US,Mehmet,42,M,100,1.1
2015,US,Mihir,42,M,100,1.1
2015,US,Mikail,42,M,100,1.1
2015,US,Naim,42,M,100,1.1
2015,US,Nikolaos,42,M,100,1.1
2015,US,Parks,42,M,100,1.1
2015,US,Ramir,42,M,100,1.1
2015,US,Roczen,42,M,100,1.1
2015,US,Saleem,42,M,100,1.1
2015,US,Sherman,42,M,100,1.1
2015,US,Shivansh,42,M,100,1.1
2015,US,Stryder,42,M,100,1.1
2015,US,Sudais,42,M,100,1.1
2015,US,Tayvon,42,M,100,1.1
2015,US,Timur,42,M,100,1.1
2015,US,Xzander,42,M,100,1.1
2015,US,Yeray,42,M,100,1.1
2015,US,Yunus,42,M,100,1.1
2015,US,Dylen,42,M,85.7,1.1
2015,US,Ilya,42,M,85.7,1.1
2015,US,Rainier,42,M,81,1.1
2015,US,Talin,42,M,78.6,1.1
2015,US,Amarri,42,M,69,1.1
2015,US,Bless,42,M,66.7,1.1
2015,US,Kc,42,M,64.3,1.1
2015,US,Bowman,41,M,100,1.1
2015,US,Brando,41,M,100,1.1
2015,US,Bricen,41,M,100,1.1
2015,US,Cayleb,41,M,100,1.1
2015,US,Danthony,41,M,100,1.1
2015,US,Dashel,41,M,100,1.1
2015,US,Deric,41,M,100,1.1
2015,US,Dutch,41,M,100,1.1
2015,US,Exavier,41,M,100,1.1
2015,US,Ezriel,41,M,100,1.1
2015,US,Fermin,41,M,100,1.1
2015,US,Jaymes,41,M,100,1.1
2015,US,Jayvin,41,M,100,1.1
2015,US,Jerrod,41,M,100,1.1
2015,US,Jeyden,41,M,100,1.1
2015,US,Joao,41,M,100,1.1
2015,US,Joell,41,M,100,1.1
2015,US,Jomar,41,M,100,1.1
2015,US,Keyshawn,41,M,100,1.1
2015,US,Kristoff,41,M,100,1.1
2015,US,Liem,41,M,100,1.1
2015,US,Luigi,41,M,100,1.1
2015,US,Luiz,41,M,100,1.1
2015,US,Mahlon,41,M,100,1.1
2015,US,Makaio,41,M,100,1.1
2015,US,Manning,41,M,100,1.1
2015,US,Marty,41,M,100,1.1
2015,US,Naksh,41,M,100,1.1
2015,US,Reyaan,41,M,100,1.1
2015,US,Rihaan,41,M,100,1.1
2015,US,Rony,41,M,100,1.1
2015,US,Rudolph,41,M,100,1.1
2015,US,Ryken,41,M,100,1.1
2015,US,Shmiel,41,M,100,1.1
2015,US,Taysom,41,M,100,1.1
2015,US,Travion,41,M,100,1.1
2015,US,Truitt,41,M,100,1.1
2015,US,Tylor,41,M,100,1.1
2015,US,Usher,41,M,100,1.1
2015,US,Vikram,41,M,100,1.1
2015,US,Yerik,41,M,100,1.1
2015,US,Zak,41,M,100,1.1
2015,US,Kota,41,M,87.8,1.1
2015,US,Oakland,41,M,87.8,1.1
2015,US,Rion,41,M,87.8,1.1
2015,US,Haze,41,M,85.4,1.1
2015,US,Jaidan,41,M,82.9,1.1
2015,US,Zian,41,M,82.9,1.1
2015,US,Ayven,41,M,78,1.1
2015,US,Bawi,41,M,78,1.1
2015,US,Krystian,41,M,75.6,1.1
2015,US,Neko,41,M,73.2,1.1
2015,US,Amory,41,M,56.1,1.1
2015,US,Han,41,M,53.7,1.1
2015,US,Avory,41,M,51.2,1.1
2015,US,Abrahm,40,M,100,1.1
2015,US,Akshay,40,M,100,1.1
2015,US,Aurelius,40,M,100,1.1
2015,US,Braydan,40,M,100,1.1
2015,US,Calin,40,M,100,1.1
2015,US,Deen,40,M,100,1.1
2015,US,Demian,40,M,100,1.1
2015,US,Drayton,40,M,100,1.1
2015,US,Eliazar,40,M,100,1.1
2015,US,Gamaliel,40,M,100,1.1
2015,US,Godric,40,M,100,1.1
2015,US,Jahiem,40,M,100,1.1
2015,US,Jaxtyn,40,M,100,1.1
2015,US,Kayvon,40,M,100,1.1
2015,US,Koltin,40,M,100,1.1
2015,US,Reyan,40,M,100,1.1
2015,US,Roel,40,M,100,1.1
2015,US,Shreyan,40,M,100,1.1
2015,US,Sirius,40,M,100,1.1
2015,US,Tydus,40,M,100,1.1
2015,US,Usman,40,M,100,1.1
2015,US,Vidal,40,M,100,1.1
2015,US,Viggo,40,M,100,1.1
2015,US,Wilber,40,M,100,1.1
2015,US,Yahel,40,M,100,1.1
2015,US,Chaise,40,M,85,1.1
2015,US,Lashawn,40,M,85,1.1
2015,US,Essa,40,M,82.5,1.1
2015,US,Kei,40,M,82.5,1.1
2015,US,Lakai,40,M,80,1.1
2015,US,Layten,40,M,80,1.1
2015,US,Raidyn,40,M,80,1.1
2015,US,Rigby,40,M,77.5,1.1
2015,US,Arlin,40,M,75,1.1
2015,US,Miko,40,M,75,1.1
2015,US,Terran,40,M,75,1.1
2015,US,Kaylor,40,M,65,1.1
2015,US,Koi,40,M,55,1.1
2015,US,Able,39,M,100,1.1
2015,US,Affan,39,M,100,1.1
2015,US,Amer,39,M,100,1.1
2015,US,Anibal,39,M,100,1.1
2015,US,Ayoub,39,M,100,1.1
2015,US,Banner,39,M,100,1.1
2015,US,Binyamin,39,M,100,1.1
2015,US,Blane,39,M,100,1.1
2015,US,Boe,39,M,100,1.1
2015,US,Breccan,39,M,100,1.1
2015,US,Breon,39,M,100,1.1
2015,US,Chadwick,39,M,100,1.1
2015,US,Cort,39,M,100,1.1
2015,US,Daren,39,M,100,1.1
2015,US,Darrien,39,M,100,1.1
2015,US,Dayne,39,M,100,1.1
2015,US,Decklan,39,M,100,1.1
2015,US,Dimitrios,39,M,100,1.1
2015,US,Domani,39,M,100,1.1
2015,US,Edgardo,39,M,100,1.1
2015,US,Edric,39,M,100,1.1
2015,US,Esau,39,M,100,1.1
2015,US,Frederic,39,M,100,1.1
2015,US,Haddon,39,M,100,1.1
2015,US,Hashir,39,M,100,1.1
2015,US,Jaedon,39,M,100,1.1
2015,US,Jahdiel,39,M,100,1.1
2015,US,Jaheem,39,M,100,1.1
2015,US,Jakayden,39,M,100,1.1
2015,US,Jamauri,39,M,100,1.1
2015,US,Jamon,39,M,100,1.1
2015,US,Jayvien,39,M,100,1.1
2015,US,Kanan,39,M,100,1.1
2015,US,Kyngston,39,M,100,1.1
2015,US,Leevi,39,M,100,1.1
2015,US,Lipa,39,M,100,1.1
2015,US,Lukah,39,M,100,1.1
2015,US,Macen,39,M,100,1.1
2015,US,Neftali,39,M,100,1.1
2015,US,Rahim,39,M,100,1.1
2015,US,Randal,39,M,100,1.1
2015,US,Rashaad,39,M,100,1.1
2015,US,Rayvon,39,M,100,1.1
2015,US,Riyansh,39,M,100,1.1
2015,US,Sholom,39,M,100,1.1
2015,US,Taylon,39,M,100,1.1
2015,US,Walden,39,M,100,1.1
2015,US,Wali,39,M,100,1.1
2015,US,Xavien,39,M,100,1.1
2015,US,Yannick,39,M,100,1.1
2015,US,Zackariah,39,M,100,1.1
2015,US,Rickie,39,M,79.5,1.1
2015,US,Bralyn,39,M,71.8,1.1
2015,US,Ward,39,M,69.2,1.1
2015,US,Tien,39,M,66.7,1.1
2015,US,Torrance,39,M,66.7,1.1
2015,US,Abdurrahman,38,M,100,1
2015,US,Abhay,38,M,100,1
2015,US,Ahmet,38,M,100,1
2015,US,Auston,38,M,100,1
2015,US,Avyukth,38,M,100,1
2015,US,Bodi,38,M,100,1
2015,US,Branch,38,M,100,1
2015,US,Cache,38,M,100,1
2015,US,Cainan,38,M,100,1
2015,US,Conall,38,M,100,1
2015,US,Cristhian,38,M,100,1
2015,US,Daven,38,M,100,1
2015,US,Demonte,38,M,100,1
2015,US,Donny,38,M,100,1
2015,US,Elden,38,M,100,1
2015,US,Elnathan,38,M,100,1
2015,US,Fenton,38,M,100,1
2015,US,Hatcher,38,M,100,1
2015,US,Heber,38,M,100,1
2015,US,Hershy,38,M,100,1
2015,US,Isacc,38,M,100,1
2015,US,Jakeem,38,M,100,1
2015,US,Jamichael,38,M,100,1
2015,US,Jassiel,38,M,100,1
2015,US,Jaythan,38,M,100,1
2015,US,Jeffry,38,M,100,1
2015,US,Karston,38,M,100,1
2015,US,Keigan,38,M,100,1
2015,US,Klaus,38,M,100,1
2015,US,Kordell,38,M,100,1
2015,US,Krishiv,38,M,100,1
2015,US,Leobardo,38,M,100,1
2015,US,Makoa,38,M,100,1
2015,US,Maxime,38,M,100,1
2015,US,Moussa,38,M,100,1
2015,US,Niccolo,38,M,100,1
2015,US,Nicholai,38,M,100,1
2015,US,Raj,38,M,100,1
2015,US,Renner,38,M,100,1
2015,US,Reymundo,38,M,100,1
2015,US,Riddick,38,M,100,1
2015,US,Romelo,38,M,100,1
2015,US,Ron,38,M,100,1
2015,US,Tallon,38,M,100,1
2015,US,Tillman,38,M,100,1
2015,US,Tymir,38,M,100,1
2015,US,Vansh,38,M,100,1
2015,US,Waleed,38,M,100,1
2015,US,Wayland,38,M,100,1
2015,US,Yaniel,38,M,100,1
2015,US,Zacarias,38,M,100,1
2015,US,Cincere,38,M,76.3,1
2015,US,Demoni,38,M,76.3,1
2015,US,Findley,38,M,76.3,1
2015,US,Arien,38,M,73.7,1
2015,US,Haydn,38,M,73.7,1
2015,US,Yareth,38,M,71.1,1
2015,US,Collyn,38,M,65.8,1
2015,US,Brier,38,M,57.9,1
2015,US,Brave,38,M,55.3,1
2015,US,Creedence,38,M,55.3,1
2015,US,Aldair,37,M,100,1
2015,US,Axyl,37,M,100,1
2015,US,Braidyn,37,M,100,1
2015,US,Bransen,37,M,100,1
2015,US,Braxon,37,M,100,1
2015,US,Caison,37,M,100,1
2015,US,Champ,37,M,100,1
2015,US,Chet,37,M,100,1
2015,US,Christ,37,M,100,1
2015,US,Cross,37,M,100,1
2015,US,Cutler,37,M,100,1
2015,US,Damen,37,M,100,1
2015,US,Elimelech,37,M,100,1
2015,US,Fausto,37,M,100,1
2015,US,Graceson,37,M,100,1
2015,US,Ibrahima,37,M,100,1
2015,US,Ishaq,37,M,100,1
2015,US,Jahleel,37,M,100,1
2015,US,Jarod,37,M,100,1
2015,US,Jarrell,37,M,100,1
2015,US,Jasai,37,M,100,1
2015,US,Jaymeson,37,M,100,1
2015,US,Jayren,37,M,100,1
2015,US,Jeb,37,M,100,1
2015,US,Kaan,37,M,100,1
2015,US,Kamar,37,M,100,1
2015,US,Kelson,37,M,100,1
2015,US,Kendon,37,M,100,1
2015,US,Khalif,37,M,100,1
2015,US,Latrell,37,M,100,1
2015,US,Lawton,37,M,100,1
2015,US,Layth,37,M,100,1
2015,US,Loukas,37,M,100,1
2015,US,Lucious,37,M,100,1
2015,US,Maher,37,M,100,1
2015,US,Mateus,37,M,100,1
2015,US,Moishe,37,M,100,1
2015,US,Pietro,37,M,100,1
2015,US,Saint,37,M,100,1
2015,US,Samual,37,M,100,1
2015,US,Virat,37,M,100,1
2015,US,Wayde,37,M,100,1
2015,US,Whitaker,37,M,100,1
2015,US,Zavien,37,M,100,1
2015,US,Torrin,37,M,86.5,1
2015,US,Hutton,37,M,81.1,1
2015,US,Khi,37,M,75.7,1
2015,US,Renly,37,M,73,1
2015,US,Phenix,37,M,64.9,1
2015,US,Kamauri,37,M,62.2,1
2015,US,Wrigley,37,M,59.5,1
2015,US,Siah,37,M,56.8,1
2015,US,Abdulmalik,36,M,100,1
2015,US,Adhvik,36,M,100,1
2015,US,Adian,36,M,100,1
2015,US,Alasdair,36,M,100,1
2015,US,Alder,36,M,100,1
2015,US,Antoni,36,M,100,1
2015,US,Arsen,36,M,100,1
2015,US,Asad,36,M,100,1
2015,US,Bodee,36,M,100,1
2015,US,Bodey,36,M,100,1
2015,US,Boruch,36,M,100,1
2015,US,Braysen,36,M,100,1
2015,US,Brendyn,36,M,100,1
2015,US,Charbel,36,M,100,1
2015,US,Corvin,36,M,100,1
2015,US,Daniyal,36,M,100,1
2015,US,Daveon,36,M,100,1
2015,US,Dmari,36,M,100,1
2015,US,Dmitry,36,M,100,1
2015,US,Domonic,36,M,100,1
2015,US,Donavon,36,M,100,1
2015,US,Draco,36,M,100,1
2015,US,Eesa,36,M,100,1
2015,US,Ethaniel,36,M,100,1
2015,US,Ezekial,36,M,100,1
2015,US,Gibran,36,M,100,1
2015,US,Hogan,36,M,100,1
2015,US,Hubert,36,M,100,1
2015,US,Jahsir,36,M,100,1
2015,US,Jalon,36,M,100,1
2015,US,Jathan,36,M,100,1
2015,US,Jibreel,36,M,100,1
2015,US,Jowell,36,M,100,1
2015,US,Karver,36,M,100,1
2015,US,Kavon,36,M,100,1
2015,US,Keagen,36,M,100,1
2015,US,Keane,36,M,100,1
2015,US,Kullen,36,M,100,1
2015,US,Kyland,36,M,100,1
2015,US,Lavell,36,M,100,1
2015,US,Luisangel,36,M,100,1
2015,US,Malachai,36,M,100,1
2015,US,Marwan,36,M,100,1
2015,US,Matheus,36,M,100,1
2015,US,Maxemiliano,36,M,100,1
2015,US,Maximilliano,36,M,100,1
2015,US,Mick,36,M,100,1
2015,US,Pearce,36,M,100,1
2015,US,Qasim,36,M,100,1
2015,US,Rainer,36,M,100,1
2015,US,Ramone,36,M,100,1
2015,US,Reuven,36,M,100,1
2015,US,Rook,36,M,100,1
2015,US,Roque,36,M,100,1
2015,US,Sathvik,36,M,100,1
2015,US,Tayvion,36,M,100,1
2015,US,Timmy,36,M,100,1
2015,US,Toren,36,M,100,1
2015,US,Tylon,36,M,100,1
2015,US,Urban,36,M,100,1
2015,US,Yamir,36,M,100,1
2015,US,Yassine,36,M,100,1
2015,US,Yug,36,M,100,1
2015,US,Zakir,36,M,100,1
2015,US,Zaydan,36,M,100,1
2015,US,Zebulon,36,M,100,1
2015,US,Ziad,36,M,100,1
2015,US,Zidane,36,M,100,1
2015,US,Zyir,36,M,100,1
2015,US,Cyler,36,M,86.1,1
2015,US,Akai,36,M,80.6,1
2015,US,Kaylon,36,M,75,1
2015,US,Dublin,36,M,72.2,1
2015,US,Kirin,36,M,69.4,1
2015,US,Rocket,36,M,69.4,1
2015,US,Shamari,36,M,52.8,1
2015,US,Abdoulaye,35,M,100,1
2015,US,Advait,35,M,100,1
2015,US,Amier,35,M,100,1
2015,US,Asiel,35,M,100,1
2015,US,Avyukt,35,M,100,1
2015,US,Azlan,35,M,100,1
2015,US,Brenner,35,M,100,1
2015,US,Chael,35,M,100,1
2015,US,Cloud,35,M,100,1
2015,US,Colsen,35,M,100,1
2015,US,Damarius,35,M,100,1
2015,US,Derrion,35,M,100,1
2015,US,Devonta,35,M,100,1
2015,US,Dexton,35,M,100,1
2015,US,Donavin,35,M,100,1
2015,US,Eamonn,35,M,100,1
2015,US,Easten,35,M,100,1
2015,US,Eidan,35,M,100,1
2015,US,Eliab,35,M,100,1
2015,US,Eliud,35,M,100,1
2015,US,Esaias,35,M,100,1
2015,US,Everhett,35,M,100,1
2015,US,Ezana,35,M,100,1
2015,US,Fulton,35,M,100,1
2015,US,Garrick,35,M,100,1
2015,US,Giuliano,35,M,100,1
2015,US,Horacio,35,M,100,1
2015,US,Iram,35,M,100,1
2015,US,Ivaan,35,M,100,1
2015,US,Javontae,35,M,100,1
2015,US,Jayton,35,M,100,1
2015,US,Kanyon,35,M,100,1
2015,US,Keyden,35,M,100,1
2015,US,Kwame,35,M,100,1
2015,US,Kylo,35,M,100,1
2015,US,Leandre,35,M,100,1
2015,US,Lebron,35,M,100,1
2015,US,Logen,35,M,100,1
2015,US,Macsen,35,M,100,1
2015,US,Mahki,35,M,100,1
2015,US,Nevan,35,M,100,1
2015,US,Osias,35,M,100,1
2015,US,Quade,35,M,100,1
2015,US,Quran,35,M,100,1
2015,US,Rashaun,35,M,100,1
2015,US,Raymon,35,M,100,1
2015,US,Rigo,35,M,100,1
2015,US,Rodger,35,M,100,1
2015,US,Sabir,35,M,100,1
2015,US,Sachin,35,M,100,1
2015,US,Taron,35,M,100,1
2015,US,Tayton,35,M,100,1
2015,US,Tj,35,M,100,1
2015,US,Zahid,35,M,100,1
2015,US,Kayde,35,M,85.7,1
2015,US,Torrey,35,M,82.9,1
2015,US,Tylin,35,M,82.9,1
2015,US,Yanis,35,M,82.9,1
2015,US,Mikal,35,M,77.1,1
2015,US,Jamey,35,M,65.7,1
2015,US,Kailen,35,M,62.9,1
2015,US,Kailan,35,M,51.4,1
2015,US,Amaury,34,M,100,0.9
2015,US,Amire,34,M,100,0.9
2015,US,Amr,34,M,100,0.9
2015,US,Bauer,34,M,100,0.9
2015,US,Bradly,34,M,100,0.9
2015,US,Bryceson,34,M,100,0.9
2015,US,Burton,34,M,100,0.9
2015,US,Curren,34,M,100,0.9
2015,US,Eastin,34,M,100,0.9
2015,US,Eduard,34,M,100,0.9
2015,US,Gautham,34,M,100,0.9
2015,US,Greg,34,M,100,0.9
2015,US,Griffen,34,M,100,0.9
2015,US,Isak,34,M,100,0.9
2015,US,Izek,34,M,100,0.9
2015,US,Jaison,34,M,100,0.9
2015,US,Jameel,34,M,100,0.9
2015,US,Jamieson,34,M,100,0.9
2015,US,Jarren,34,M,100,0.9
2015,US,Jayshawn,34,M,100,0.9
2015,US,Khaza,34,M,100,0.9
2015,US,Kush,34,M,100,0.9
2015,US,Llewyn,34,M,100,0.9
2015,US,Lysander,34,M,100,0.9
2015,US,Markos,34,M,100,0.9
2015,US,Neyland,34,M,100,0.9
2015,US,Nirvaan,34,M,100,0.9
2015,US,Pavel,34,M,100,0.9
2015,US,Rakan,34,M,100,0.9
2015,US,Rhyker,34,M,100,0.9
2015,US,Ryne,34,M,100,0.9
2015,US,Safwan,34,M,100,0.9
2015,US,Sidharth,34,M,100,0.9
2015,US,Slate,34,M,100,0.9
2015,US,Subhan,34,M,100,0.9
2015,US,Syler,34,M,100,0.9
2015,US,Theophilus,34,M,100,0.9
2015,US,Tremayne,34,M,100,0.9
2015,US,Vinh,34,M,100,0.9
2015,US,Yitzchak,34,M,100,0.9
2015,US,Zaydon,34,M,100,0.9
2015,US,Zayvian,34,M,100,0.9
2015,US,Zidan,34,M,100,0.9
2015,US,Zylan,34,M,100,0.9
2015,US,Daegan,34,M,85.3,0.9
2015,US,Uri,34,M,85.3,0.9
2015,US,Camrin,34,M,82.4,0.9
2015,US,Maclin,34,M,82.4,0.9
2015,US,Rei,34,M,61.8,0.9
2015,US,Aaditya,33,M,100,0.9
2015,US,Aarish,33,M,100,0.9
2015,US,Abdias,33,M,100,0.9
2015,US,Abubakr,33,M,100,0.9
2015,US,Angad,33,M,100,0.9
2015,US,Antonino,33,M,100,0.9
2015,US,Artin,33,M,100,0.9
2015,US,Benzion,33,M,100,0.9
2015,US,Bill,33,M,100,0.9
2015,US,Brannon,33,M,100,0.9
2015,US,Brylon,33,M,100,0.9
2015,US,Bryston,33,M,100,0.9
2015,US,Canton,33,M,100,0.9
2015,US,Casimir,33,M,100,0.9
2015,US,Dajuan,33,M,100,0.9
2015,US,Damario,33,M,100,0.9
2015,US,Dekker,33,M,100,0.9
2015,US,Dontrell,33,M,100,0.9
2015,US,Eyden,33,M,100,0.9
2015,US,Fitz,33,M,100,0.9
2015,US,Giovany,33,M,100,0.9
2015,US,Haydon,33,M,100,0.9
2015,US,Henderson,33,M,100,0.9
2015,US,Henson,33,M,100,0.9
2015,US,Holdyn,33,M,100,0.9
2015,US,Jeancarlo,33,M,100,0.9
2015,US,Jerald,33,M,100,0.9
2015,US,Jess,33,M,100,0.9
2015,US,Joab,33,M,100,0.9
2015,US,Joseangel,33,M,100,0.9
