state,year,name,sex,count,rank_within_sex,per_100k_within_sex
ID,2015,Kamdyn,M,5,379,64.3
ID,2015,Kolton,M,5,379,64.3
ID,2015,Kooper,M,5,379,64.3
ID,2015,Leland,M,5,379,64.3
ID,2015,Leon,M,5,379,64.3
ID,2015,Louis,M,5,379,64.3
ID,2015,Luca,M,5,379,64.3
ID,2015,Mac,M,5,379,64.3
ID,2015,Madden,M,5,379,64.3
ID,2015,Mauricio,M,5,379,64.3
ID,2015,Mckay,M,5,379,64.3
ID,2015,Memphis,M,5,379,64.3
ID,2015,Nixon,M,5,379,64.3
ID,2015,Phillip,M,5,379,64.3
ID,2015,Pierce,M,5,379,64.3
ID,2015,Raphael,M,5,379,64.3
ID,2015,Reed,M,5,379,64.3
ID,2015,Stanley,M,5,379,64.3
ID,2015,Steele,M,5,379,64.3
ID,2015,Tatum,M,5,379,64.3
ID,2015,Taysom,M,5,379,64.3
ID,2015,Tayson,M,5,379,64.3
ID,2015,Toby,M,5,379,64.3
ID,2015,Ty,M,5,379,64.3
ID,2015,Vance,M,5,379,64.3
ID,2015,Vicente,M,5,379,64.3
ID,2015,Warren,M,5,379,64.3
ID,2015,Wesson,M,5,379,64.3
IL,2015,Olivia,F,813,1,1397.4
IL,2015,Noah,M,863,1,1309.0
IL,2015,Emma,F,808,2,1388.8
IL,2015,Liam,M,709,2,1075.4
IL,2015,Sophia,F,733,3,1259.9
IL,2015,Alexander,M,703,3,1066.3
IL,2015,Mia,F,665,4,1143.0
IL,2015,Jacob,M,650,4,986.0
IL,2015,Isabella,F,641,5,1101.8
IL,2015,William,M,618,5,937.4
IL,2015,Ava,F,635,6,1091.4
IL,2015,Michael,M,617,6,935.9
IL,2015,Sofia,F,480,7,825.0
IL,2015,Benjamin,M,616,7,934.4
IL,2015,Abigail,F,468,8,804.4
IL,2015,Daniel,M,601,8,911.6
IL,2015,Emily,F,458,9,787.2
IL,2015,Mason,M,594,9,901.0
IL,2015,Amelia,F,457,10,785.5
IL,2015,James,M,576,10,873.7
IL,2015,Charlotte,F,456,11,783.8
IL,2015,Logan,M,568,11,861.6
IL,2015,Evelyn,F,419,12,720.2
IL,2015,Ethan,M,560,12,849.4
IL,2015,Grace,F,398,13,684.1
IL,2015,Aiden,M,547,13,829.7
IL,2015,Madison,F,371,14,637.7
IL,2015,Anthony,M,524,14,794.8
IL,2015,Avery,F,351,15,603.3
IL,2015,Henry,M,514,15,779.7
IL,2015,Elizabeth,F,345,16,593.0
IL,2015,Oliver,M,502,16,761.5
IL,2015,Harper,F,338,17,581.0
IL,2015,Jayden,M,480,17,728.1
IL,2015,Victoria,F,320,18,550.0
IL,2015,Lucas,M,471,18,714.4
IL,2015,Ella,F,303,19,520.8
IL,2015,Matthew,M,449,19,681.1
IL,2015,Aubrey,F,294,20,505.3
IL,2015,Jackson,M,447,20,678.0
IL,2015,Lillian,F,288,21,495.0
IL,2015,Owen,M,446,21,676.5
IL,2015,Alexa,F,286,22,491.6
IL,2015,Sebastian,M,433,22,656.8
IL,2015,Nora,F,282,23,484.7
IL,2015,Carter,M,429,23,650.7
IL,2015,Natalie,F,281,24,483.0
IL,2015,Joseph,M,427,24,647.7
IL,2015,Brooklyn,F,278,25,477.8
IL,2015,Isaac,M,421,25,638.6
IL,2015,Audrey,F,272,26,467.5
IL,2015,Elijah,M,413,26,626.5
IL,2015,Chloe,F,260,27,446.9
IL,2015,John,M,412,27,624.9
IL,2015,Addison,F,254,28,436.6
IL,2015,Maya,F,254,28,436.6
IL,2015,Dylan,M,403,28,611.3
IL,2015,David,M,402,29,609.8
IL,2015,Hannah,F,252,30,433.1
IL,2015,Julian,M,397,30,602.2
IL,2015,Layla,F,240,31,412.5
IL,2015,Jack,M,384,31,582.5
IL,2015,Zoe,F,239,32,410.8
IL,2015,Nathan,M,382,32,579.4
IL,2015,Penelope,F,238,33,409.1
IL,2015,Samuel,M,379,33,574.9
IL,2015,Mila,F,236,34,405.6
IL,2015,Andrew,M,377,34,571.9
IL,2015,Zoey,F,231,35,397.0
IL,2015,Gabriel,M,375,35,568.8
IL,2015,Camila,F,230,36,395.3
IL,2015,Joshua,M,363,36,550.6
IL,2015,Ariana,F,225,37,386.7
IL,2015,Christopher,M,349,37,529.4
IL,2015,Aria,F,221,38,379.9
IL,2015,Ryan,M,335,38,508.1
IL,2015,Samantha,F,219,39,376.4
IL,2015,Caleb,M,331,39,502.1
IL,2015,Lily,F,216,40,371.3
IL,2015,Violet,F,216,40,371.3
IL,2015,Jonathan,M,328,40,497.5
IL,2015,Charles,M,320,41,485.4
IL,2015,Leah,F,215,42,369.5
IL,2015,Luke,M,308,42,467.2
IL,2015,Scarlett,F,213,43,366.1
IL,2015,Wyatt,M,301,43,456.6
IL,2015,Claire,F,212,44,364.4
IL,2015,Christian,M,299,44,453.5
IL,2015,Thomas,M,299,44,453.5
IL,2015,Eleanor,F,211,45,362.7
IL,2015,Stella,F,210,46,360.9
IL,2015,Dominic,M,286,46,433.8
IL,2015,Savannah,F,206,47,354.1
IL,2015,Cameron,M,280,47,424.7
IL,2015,Skylar,F,200,48,343.8
IL,2015,Adrian,M,279,48,423.2
IL,2015,Nolan,M,279,48,423.2
IL,2015,Anna,F,199,49,342.0
IL,2015,Aaliyah,F,198,50,340.3
IL,2015,Angel,M,278,50,421.7
IL,2015,Riley,F,191,51,328.3
IL,2015,Nicholas,M,274,51,415.6
IL,2015,Madelyn,F,189,52,324.9
IL,2015,Connor,M,269,52,408.0
IL,2015,Vivian,F,187,53,321.4
IL,2015,Levi,M,268,53,406.5
IL,2015,Ellie,F,185,54,318.0
IL,2015,Hunter,M,267,54,405.0
IL,2015,Gabriella,F,181,55,311.1
IL,2015,Landon,M,265,55,402.0
IL,2015,Lucy,F,180,56,309.4
IL,2015,Mateo,M,262,56,397.4
IL,2015,Melanie,F,177,57,304.2
IL,2015,Aaron,M,260,57,394.4
IL,2015,Julia,F,176,58,302.5
IL,2015,Grayson,M,258,58,391.3
IL,2015,Arianna,F,174,59,299.1
IL,2015,Taylor,F,174,59,299.1
IL,2015,Adam,M,256,59,388.3
IL,2015,Isaiah,M,254,60,385.3
IL,2015,Allison,F,172,61,295.6
IL,2015,Jordan,M,250,61,379.2
IL,2015,Gianna,F,170,62,292.2
IL,2015,Evan,M,249,62,377.7
IL,2015,Natalia,F,169,63,290.5
IL,2015,Leonardo,M,246,63,373.1
IL,2015,Kylie,F,162,64,278.4
IL,2015,Leo,M,244,64,370.1
IL,2015,Alexandra,F,159,65,273.3
IL,2015,Kennedy,F,159,65,273.3
IL,2015,Jaxon,M,241,65,365.6
IL,2015,Gavin,M,236,66,358.0
IL,2015,Hazel,F,157,67,269.9
IL,2015,Naomi,F,157,67,269.9
IL,2015,Josiah,M,235,67,356.5
IL,2015,Eli,M,223,68,338.3
IL,2015,Mackenzie,F,154,69,264.7
IL,2015,Theodore,M,220,69,333.7
IL,2015,Hailey,F,153,70,263.0
IL,2015,Lincoln,M,218,70,330.7
IL,2015,Emilia,F,152,71,261.3
IL,2015,Liliana,F,152,71,261.3
IL,2015,Ximena,F,152,71,261.3
IL,2015,Brandon,M,217,71,329.2
IL,2015,Tyler,M,215,72,326.1
IL,2015,Brayden,M,208,73,315.5
IL,2015,London,F,148,74,254.4
IL,2015,Piper,F,148,74,254.4
IL,2015,Austin,M,205,74,311.0
IL,2015,Robert,M,205,74,311.0
IL,2015,Autumn,F,147,76,252.7
IL,2015,Paisley,F,147,76,252.7
IL,2015,Emmett,M,204,76,309.4
IL,2015,Parker,M,204,76,309.4
IL,2015,Alyssa,F,146,78,250.9
IL,2015,Jeremiah,M,200,78,303.4
IL,2015,Kevin,M,200,78,303.4
IL,2015,Madeline,F,143,79,245.8
IL,2015,Elena,F,142,80,244.1
IL,2015,Peyton,F,142,80,244.1
IL,2015,Sarah,F,142,80,244.1
IL,2015,Colton,M,199,80,301.9
IL,2015,Ian,M,199,80,301.9
IL,2015,Vincent,M,198,82,300.3
IL,2015,Alexis,F,141,83,242.4
IL,2015,Zachary,M,197,83,298.8
IL,2015,Aubree,F,140,84,240.6
IL,2015,Chase,M,193,84,292.8
IL,2015,Caroline,F,139,85,238.9
IL,2015,Ayden,M,187,85,283.7
IL,2015,Eliana,F,138,86,237.2
IL,2015,Cooper,M,186,86,282.1
IL,2015,Nevaeh,F,137,87,235.5
IL,2015,Sadie,F,137,87,235.5
IL,2015,Sophie,F,137,87,235.5
IL,2015,Easton,M,183,87,277.6
IL,2015,Declan,M,182,88,276.1
IL,2015,Jaxson,M,180,89,273.0
IL,2015,Josephine,F,136,90,233.8
IL,2015,Xavier,M,175,90,265.4
IL,2015,Quinn,F,134,91,230.3
IL,2015,Ruby,F,134,91,230.3
IL,2015,Jace,M,172,91,260.9
IL,2015,Damian,M,171,92,259.4
IL,2015,Jose,M,171,92,259.4
IL,2015,Kayden,M,171,92,259.4
IL,2015,Lydia,F,133,93,228.6
IL,2015,Annabelle,F,130,94,223.4
IL,2015,Serenity,F,130,94,223.4
IL,2015,Patrick,M,169,95,256.3
IL,2015,Eva,F,128,96,220.0
IL,2015,Giovanni,M,168,96,254.8
IL,2015,Kaylee,F,127,97,218.3
IL,2015,Hudson,M,167,97,253.3
IL,2015,Katherine,F,125,98,214.9
IL,2015,Camden,M,165,98,250.3
IL,2015,Genesis,F,124,99,213.1
IL,2015,Kimberly,F,124,99,213.1
IL,2015,Margaret,F,124,99,213.1
IL,2015,Max,M,164,99,248.8
IL,2015,Maxwell,M,155,100,235.1
IL,2015,Blake,M,153,101,232.1
IL,2015,Cora,F,122,102,209.7
IL,2015,Isabelle,F,122,102,209.7
IL,2015,Elias,M,152,102,230.6
IL,2015,Asher,M,150,103,227.5
IL,2015,Ashley,F,121,104,208.0
IL,2015,Bella,F,121,104,208.0
IL,2015,Diego,M,148,104,224.5
IL,2015,George,M,148,104,224.5
IL,2015,Delilah,F,120,106,206.3
IL,2015,Nathaniel,M,147,106,223.0
IL,2015,Brianna,F,119,107,204.5
IL,2015,Miles,M,146,107,221.5
IL,2015,Molly,F,117,108,201.1
IL,2015,Jason,M,144,108,218.4
IL,2015,Andrea,F,113,109,194.2
IL,2015,Nicole,F,113,109,194.2
IL,2015,Bennett,M,140,109,212.4
IL,2015,Amir,M,138,110,209.3
IL,2015,Kayla,F,112,111,192.5
IL,2015,Colin,M,137,111,207.8
IL,2015,Morgan,F,111,112,190.8
IL,2015,Jesus,M,135,112,204.8
IL,2015,Santiago,M,135,112,204.8
IL,2015,Clara,F,108,113,185.6
IL,2015,Faith,F,106,114,182.2
IL,2015,Bentley,M,134,114,203.3
IL,2015,Alice,F,103,115,177.0
IL,2015,Alan,M,132,115,200.2
IL,2015,Cole,M,132,115,200.2
IL,2015,Luis,M,132,115,200.2
IL,2015,Micah,M,132,115,200.2
IL,2015,Sawyer,M,132,115,200.2
IL,2015,Hadley,F,102,116,175.3
IL,2015,Khloe,F,100,117,171.9
IL,2015,Sydney,F,100,117,171.9
IL,2015,Willow,F,99,119,170.2
IL,2015,Jade,F,98,120,168.4
IL,2015,Valeria,F,98,120,168.4
IL,2015,Emmanuel,M,131,120,198.7
IL,2015,Carson,M,129,121,195.7
IL,2015,Leilani,F,97,122,166.7
IL,2015,Maria,F,97,122,166.7
IL,2015,Juan,M,128,122,194.2
IL,2015,Roman,M,128,122,194.2
IL,2015,Wesley,M,128,122,194.2
IL,2015,Isabel,F,96,124,165.0
IL,2015,Kendall,F,96,124,165.0
IL,2015,Makayla,F,96,124,165.0
IL,2015,Graham,M,126,125,191.1
IL,2015,Antonio,M,123,126,186.6
IL,2015,Edward,M,123,126,186.6
IL,2015,Fiona,F,95,127,163.3
IL,2015,Paige,F,95,127,163.3
IL,2015,Everett,M,122,128,185.1
IL,2015,Harrison,M,122,128,185.1
IL,2015,Payton,F,94,129,161.6
IL,2015,Elise,F,93,130,159.8
IL,2015,Axel,M,121,130,183.5
IL,2015,Mary,F,91,131,156.4
IL,2015,Alex,M,119,131,180.5
IL,2015,Brantley,M,119,131,180.5
IL,2015,Tristan,M,119,131,180.5
IL,2015,Adalynn,F,90,132,154.7
IL,2015,Aurora,F,90,132,154.7
IL,2015,Emerson,F,90,132,154.7
IL,2015,Abel,M,118,134,179.0
IL,2015,Ivan,M,118,134,179.0
IL,2015,Matteo,M,118,134,179.0
IL,2015,Jocelyn,F,89,135,153.0
IL,2015,Lyla,F,88,136,151.3
IL,2015,Ivy,F,87,137,149.5
IL,2015,Tessa,F,87,137,149.5
IL,2015,Bryce,M,117,137,177.5
IL,2015,Ezra,M,117,137,177.5
IL,2015,Bailey,F,85,139,146.1
IL,2015,Isla,F,85,139,146.1
IL,2015,Trinity,F,85,139,146.1
IL,2015,Greyson,M,116,139,176.0
IL,2015,Ryder,M,115,140,174.4
IL,2015,Brody,M,114,141,172.9
IL,2015,Carlos,M,114,141,172.9
IL,2015,Brielle,F,84,142,144.4
IL,2015,Londyn,F,84,142,144.4
IL,2015,Mariah,F,84,142,144.4
IL,2015,Rylee,F,84,142,144.4
IL,2015,Eric,M,112,143,169.9
IL,2015,Miguel,M,112,143,169.9
IL,2015,Oscar,M,112,143,169.9
IL,2015,Cecilia,F,83,146,142.7
IL,2015,Brian,M,111,146,168.4
IL,2015,Adeline,F,82,147,140.9
IL,2015,Juliana,F,82,147,140.9
IL,2015,Lauren,F,82,147,140.9
IL,2015,Reagan,F,82,147,140.9
IL,2015,Victor,M,110,147,166.9
IL,2015,Jonah,M,109,148,165.3
IL,2015,Justin,M,109,148,165.3
IL,2015,Kaiden,M,109,148,165.3
IL,2015,Aliyah,F,80,151,137.5
IL,2015,Jasmine,F,80,151,137.5
IL,2015,Jessica,F,80,151,137.5
IL,2015,Jordyn,F,80,151,137.5
IL,2015,Laila,F,80,151,137.5
IL,2015,Vivienne,F,80,151,137.5
IL,2015,Ashton,M,108,151,163.8
IL,2015,Joel,M,108,151,163.8
IL,2015,Emiliano,M,107,153,162.3
IL,2015,Karter,M,104,154,157.8
IL,2015,Luca,M,104,154,157.8
IL,2015,Kyle,M,103,156,156.2
IL,2015,Timothy,M,103,156,156.2
IL,2015,Kinsley,F,79,157,135.8
IL,2015,Valentina,F,79,157,135.8
IL,2015,August,M,102,158,154.7
IL,2015,Jameson,M,102,158,154.7
IL,2015,Ryker,M,102,158,154.7
IL,2015,Adalyn,F,78,159,134.1
IL,2015,Melody,F,78,159,134.1
IL,2015,Alina,F,77,161,132.3
IL,2015,Calvin,M,101,161,153.2
IL,2015,King,M,101,161,153.2
IL,2015,Malachi,M,101,161,153.2
IL,2015,Weston,M,101,161,153.2
IL,2015,Angelina,F,76,162,130.6
IL,2015,Mya,F,76,162,130.6
IL,2015,Alaina,F,75,164,128.9
IL,2015,Destiny,F,75,164,128.9
IL,2015,Genevieve,F,75,164,128.9
IL,2015,Mckenzie,F,75,164,128.9
IL,2015,Angelo,M,100,165,151.7
IL,2015,Jayce,M,97,166,147.1
IL,2015,Kaleb,M,97,166,147.1
IL,2015,Finley,F,74,168,127.2
IL,2015,Michelle,F,74,168,127.2
IL,2015,Rose,F,74,168,127.2
IL,2015,Jude,M,96,168,145.6
IL,2015,Brady,M,94,169,142.6
IL,2015,Kaden,M,94,169,142.6
IL,2015,Giselle,F,73,171,125.5
IL,2015,Messiah,M,93,171,141.1
IL,2015,Silas,M,93,171,141.1
IL,2015,Norah,F,72,172,123.8
IL,2015,Stephanie,F,72,172,123.8
IL,2015,Valerie,F,72,172,123.8
IL,2015,Aidan,M,92,173,139.6
IL,2015,Bryson,M,92,173,139.6
IL,2015,Caden,M,92,173,139.6
IL,2015,Emery,F,71,175,122.0
IL,2015,Lilly,F,71,175,122.0
IL,2015,Melissa,F,71,175,122.0
IL,2015,Omar,M,91,176,138.0
IL,2015,Braxton,M,90,177,136.5
IL,2015,Elliott,M,90,177,136.5
IL,2015,Grant,M,90,177,136.5
IL,2015,Kai,M,90,177,136.5
IL,2015,Nicolas,M,90,177,136.5
IL,2015,Paul,M,90,177,136.5
IL,2015,Amy,F,70,178,120.3
IL,2015,Everly,F,70,178,120.3
IL,2015,Aniyah,F,69,180,118.6
IL,2015,Harmony,F,69,180,118.6
IL,2015,Daniela,F,68,182,116.9
IL,2015,Jayla,F,68,182,116.9
IL,2015,Luna,F,68,182,116.9
IL,2015,Teagan,F,68,182,116.9
IL,2015,Cayden,M,89,183,135.0
IL,2015,Elliot,M,89,183,135.0
IL,2015,Jeremy,M,89,183,135.0
IL,2015,Alana,F,67,186,115.2
IL,2015,Alayna,F,67,186,115.2
IL,2015,Ariel,F,67,186,115.2
IL,2015,Brooke,F,67,186,115.2
IL,2015,Eden,F,67,186,115.2
IL,2015,Sienna,F,67,186,115.2
IL,2015,Abraham,M,88,186,133.5
IL,2015,Gael,M,88,186,133.5
IL,2015,Jesse,M,88,186,133.5
IL,2015,Griffin,M,86,189,130.4
IL,2015,Maddox,M,85,190,128.9
IL,2015,Sean,M,85,190,128.9
IL,2015,Adelyn,F,66,192,113.4
IL,2015,Eloise,F,66,192,113.4
IL,2015,Sara,F,66,192,113.4
IL,2015,Vanessa,F,66,192,113.4
IL,2015,Finn,M,84,192,127.4
IL,2015,Alejandro,M,83,193,125.9
IL,2015,Javier,M,83,193,125.9
IL,2015,Peter,M,83,193,125.9
IL,2015,Dakota,F,65,196,111.7
IL,2015,Eliza,F,65,196,111.7
IL,2015,Lila,F,65,196,111.7
IL,2015,Rebecca,F,65,196,111.7
IL,2015,Marcus,M,82,196,124.4
IL,2015,Dean,M,81,197,122.9
IL,2015,Ezekiel,M,81,197,122.9
IL,2015,Mark,M,81,197,122.9
IL,2015,Richard,M,81,197,122.9
IL,2015,Amina,F,64,200,110.0
IL,2015,Arya,F,64,200,110.0
IL,2015,Kingston,M,80,201,121.3
IL,2015,Maximiliano,M,80,201,121.3
IL,2015,Zion,M,80,201,121.3
IL,2015,Lucia,F,63,202,108.3
IL,2015,Lucille,F,63,202,108.3
IL,2015,Reese,F,63,202,108.3
IL,2015,Sawyer,F,63,202,108.3
IL,2015,Fernando,M,78,204,118.3
IL,2015,Hayden,M,78,204,118.3
IL,2015,Iker,M,78,204,118.3
IL,2015,Martin,M,78,204,118.3
IL,2015,Steven,M,78,204,118.3
IL,2015,Amaya,F,62,206,106.6
IL,2015,Fatima,F,62,206,106.6
IL,2015,Gracie,F,62,206,106.6
IL,2015,Jacqueline,F,62,206,106.6
IL,2015,Maverick,M,77,209,116.8
IL,2015,Julianna,F,61,210,104.8
IL,2015,Zayden,M,76,210,115.3
IL,2015,Athena,F,60,211,103.1
IL,2015,Kaitlyn,F,60,211,103.1
IL,2015,Talia,F,60,211,103.1
IL,2015,Jase,M,75,211,113.8
IL,2015,Myles,M,75,211,113.8
IL,2015,Xander,M,75,211,113.8
IL,2015,Brooklynn,F,59,214,101.4
IL,2015,Daisy,F,59,214,101.4
IL,2015,Delaney,F,59,214,101.4
IL,2015,Jax,M,71,214,107.7
IL,2015,Beckett,M,70,215,106.2
IL,2015,Lorenzo,M,70,215,106.2
IL,2015,Reid,M,70,215,106.2
IL,2015,Alondra,F,58,217,99.7
IL,2015,Catherine,F,58,217,99.7
IL,2015,Hayden,F,58,217,99.7
IL,2015,Lana,F,58,217,99.7
IL,2015,Andres,M,69,218,104.7
IL,2015,Bryan,M,68,219,103.1
IL,2015,Spencer,M,68,219,103.1
IL,2015,Alexandria,F,57,221,98.0
IL,2015,Alivia,F,57,221,98.0
IL,2015,Diana,F,57,221,98.0
IL,2015,Izabella,F,57,221,98.0
IL,2015,Journee,F,57,221,98.0
IL,2015,Lia,F,57,221,98.0
IL,2015,Lilliana,F,57,221,98.0
IL,2015,Nina,F,57,221,98.0
IL,2015,Nova,F,57,221,98.0
IL,2015,Lukas,M,67,221,101.6
IL,2015,Tucker,M,67,221,101.6
IL,2015,Amari,M,66,223,100.1
IL,2015,Bradley,M,66,223,100.1
IL,2015,Eduardo,M,66,223,100.1
IL,2015,Kenneth,M,66,223,100.1
IL,2015,Ricardo,M,66,223,100.1
IL,2015,Jayceon,M,65,228,98.6
IL,2015,Riley,M,65,228,98.6
IL,2015,Adriana,F,56,230,96.3
IL,2015,Daleyza,F,56,230,96.3
IL,2015,Francesca,F,56,230,96.3
IL,2015,Katelyn,F,56,230,96.3
IL,2015,Lena,F,56,230,96.3
IL,2015,Mckenna,F,56,230,96.3
IL,2015,Beau,M,64,230,97.1
IL,2015,Israel,M,64,230,97.1
IL,2015,Jaden,M,64,230,97.1
IL,2015,Mario,M,64,230,97.1
IL,2015,Rafael,M,64,230,97.1
IL,2015,Preston,M,63,235,95.6
IL,2015,Tanner,M,63,235,95.6
IL,2015,Ana,F,55,236,94.5
IL,2015,Gabriela,F,55,236,94.5
IL,2015,Lyric,F,55,236,94.5
IL,2015,Maeve,F,55,236,94.5
IL,2015,Parker,F,55,236,94.5
IL,2015,Clayton,M,62,237,94.0
IL,2015,Emilio,M,62,237,94.0
IL,2015,Donovan,M,61,239,92.5
IL,2015,Kameron,M,61,239,92.5
IL,2015,Quinn,M,61,239,92.5
IL,2015,Rowan,M,61,239,92.5
IL,2015,Anastasia,F,54,241,92.8
IL,2015,Lola,F,54,241,92.8
IL,2015,Charlie,F,53,243,91.1
IL,2015,Sloane,F,53,243,91.1
IL,2015,Damien,M,60,243,91.0
IL,2015,Keegan,M,60,243,91.0
IL,2015,Maximus,M,60,243,91.0
IL,2015,Esmeralda,F,52,245,89.4
IL,2015,Jane,F,52,245,89.4
IL,2015,Summer,F,52,245,89.4
IL,2015,Simon,M,59,246,89.5
IL,2015,Archer,M,58,247,88.0
IL,2015,Charlie,M,58,247,88.0
IL,2015,Rylan,M,58,247,88.0
IL,2015,Camille,F,51,248,87.7
IL,2015,Danielle,F,51,248,87.7
IL,2015,Jordan,F,51,248,87.7
IL,2015,Juliette,F,51,248,87.7
IL,2015,Vera,F,51,248,87.7
IL,2015,Alexis,M,57,250,86.5
IL,2015,Avery,M,57,250,86.5
IL,2015,Fabian,M,57,250,86.5
IL,2015,Knox,M,57,250,86.5
IL,2015,Kyrie,M,57,250,86.5
IL,2015,Shane,M,57,250,86.5
IL,2015,Gabrielle,F,50,253,85.9
IL,2015,Iris,F,50,253,85.9
IL,2015,Leila,F,50,253,85.9
IL,2015,Raelynn,F,50,253,85.9
IL,2015,Cristian,M,56,256,84.9
IL,2015,Erick,M,56,256,84.9
IL,2015,Jake,M,56,256,84.9
IL,2015,Johnathan,M,56,256,84.9
IL,2015,Jorge,M,56,256,84.9
IL,2015,Louis,M,56,256,84.9
IL,2015,Milo,M,56,256,84.9
IL,2015,Walter,M,56,256,84.9
IL,2015,Gemma,F,49,257,84.2
IL,2015,Georgia,F,49,257,84.2
IL,2015,Makenzie,F,49,257,84.2
IL,2015,Noelle,F,49,257,84.2
IL,2015,Alexia,F,48,261,82.5
IL,2015,Amiyah,F,48,261,82.5
IL,2015,Cali,F,48,261,82.5
IL,2015,Hope,F,48,261,82.5
IL,2015,Kamila,F,48,261,82.5
IL,2015,Kinley,F,48,261,82.5
IL,2015,Olive,F,48,261,82.5
IL,2015,Rachel,F,48,261,82.5
IL,2015,Judah,M,55,264,83.4
IL,2015,Dawson,M,54,265,81.9
IL,2015,Marco,M,54,265,81.9
IL,2015,Muhammad,M,54,265,81.9
IL,2015,Armani,M,53,268,80.4
IL,2015,Brooks,M,53,268,80.4
IL,2015,Francisco,M,53,268,80.4
IL,2015,Kane,M,53,268,80.4
IL,2015,Waylon,M,53,268,80.4
IL,2015,Adelaide,F,47,269,80.8
IL,2015,Brynn,F,47,269,80.8
IL,2015,Callie,F,47,269,80.8
IL,2015,Joanna,F,47,269,80.8
IL,2015,Josie,F,47,269,80.8
IL,2015,June,F,47,269,80.8
IL,2015,Mariana,F,47,269,80.8
IL,2015,Nadia,F,47,269,80.8
IL,2015,Jaiden,M,52,273,78.9
IL,2015,Paxton,M,52,273,78.9
IL,2015,Adan,M,51,275,77.4
IL,2015,Ali,M,51,275,77.4
IL,2015,Cesar,M,51,275,77.4
IL,2015,Gage,M,51,275,77.4
IL,2015,Nash,M,51,275,77.4
IL,2015,Trevor,M,51,275,77.4
IL,2015,Elliana,F,46,277,79.1
IL,2015,Malaysia,F,46,277,79.1
IL,2015,Rosalie,F,46,277,79.1
IL,2015,Veronica,F,46,277,79.1
IL,2015,Angel,F,44,281,75.6
IL,2015,Christina,F,44,281,75.6
IL,2015,Jenna,F,44,281,75.6
IL,2015,Journey,F,44,281,75.6
IL,2015,Madeleine,F,44,281,75.6
IL,2015,Paris,F,44,281,75.6
IL,2015,Phoebe,F,44,281,75.6
IL,2015,Adriel,M,49,281,74.3
IL,2015,Cody,M,49,281,74.3
IL,2015,Derek,M,49,281,74.3
IL,2015,Devin,M,49,281,74.3
IL,2015,Jasper,M,49,281,74.3
IL,2015,Manuel,M,49,281,74.3
IL,2015,Brendan,M,48,287,72.8
IL,2015,Edwin,M,48,287,72.8
IL,2015,Joaquin,M,48,287,72.8
IL,2015,Marshall,M,48,287,72.8
IL,2015,Maximilian,M,48,287,72.8
IL,2015,Elaina,F,43,288,73.9
IL,2015,Evangeline,F,43,288,73.9
IL,2015,Jada,F,43,288,73.9
IL,2015,Jayleen,F,43,288,73.9
IL,2015,Jennifer,F,43,288,73.9
IL,2015,Kate,F,43,288,73.9
IL,2015,Kenzie,F,43,288,73.9
IL,2015,Lexi,F,43,288,73.9
IL,2015,Madilyn,F,43,288,73.9
IL,2015,Ruth,F,43,288,73.9
IL,2015,Selena,F,43,288,73.9
IL,2015,Andre,M,47,292,71.3
IL,2015,Finnegan,M,47,292,71.3
IL,2015,Hector,M,47,292,71.3
IL,2015,Reed,M,47,292,71.3
IL,2015,Arthur,M,46,296,69.8
IL,2015,Mohammed,M,46,296,69.8
IL,2015,Jeffrey,M,45,298,68.3
IL,2015,Remington,M,45,298,68.3
IL,2015,Titus,M,45,298,68.3
IL,2015,Amira,F,42,299,72.2
IL,2015,Brynlee,F,42,299,72.2
IL,2015,Chelsea,F,42,299,72.2
IL,2015,Haley,F,42,299,72.2
IL,2015,Janiyah,F,42,299,72.2
IL,2015,Kylee,F,42,299,72.2
IL,2015,Leslie,F,42,299,72.2
IL,2015,Lilah,F,42,299,72.2
IL,2015,Maci,F,42,299,72.2
IL,2015,Dallas,M,44,301,66.7
IL,2015,Emerson,M,44,301,66.7
IL,2015,Francis,M,44,301,66.7
IL,2015,Deandre,M,43,304,65.2
IL,2015,Lane,M,43,304,65.2
IL,2015,Raymond,M,43,304,65.2
IL,2015,Zander,M,43,304,65.2
IL,2015,Adelynn,F,41,308,70.5
IL,2015,Angela,F,41,308,70.5
IL,2015,Ayla,F,41,308,70.5
IL,2015,Catalina,F,41,308,70.5
IL,2015,Elsie,F,41,308,70.5
IL,2015,Esther,F,41,308,70.5
IL,2015,Heaven,F,41,308,70.5
IL,2015,Jaliyah,F,41,308,70.5
IL,2015,Derrick,M,42,308,63.7
IL,2015,Edgar,M,42,308,63.7
IL,2015,Emanuel,M,42,308,63.7
IL,2015,Frank,M,42,308,63.7
IL,2015,Noel,M,42,308,63.7
IL,2015,Tobias,M,42,308,63.7
IL,2015,Tyson,M,42,308,63.7
IL,2015,Armando,M,41,315,62.2
IL,2015,Desmond,M,41,315,62.2
IL,2015,Holden,M,41,315,62.2
IL,2015,Karson,M,41,315,62.2
IL,2015,Leonel,M,41,315,62.2
IL,2015,Phoenix,M,41,315,62.2
IL,2015,River,M,41,315,62.2
IL,2015,Alessandra,F,40,316,68.8
IL,2015,Arabella,F,40,316,68.8
IL,2015,Elle,F,40,316,68.8
IL,2015,Giuliana,F,40,316,68.8
IL,2015,Juliet,F,40,316,68.8
IL,2015,Kali,F,40,316,68.8
IL,2015,Kelly,F,40,316,68.8
