ID,Hashtag
672838823248855040,trump2016
672511380218617856,trump2016
671876865167069184,trump2016
671779179550089217,trump2016
671773613540950016,makeamericagreatagain
671773613540950016,trump2016
671538919398313988,trump2016
671479136632905728,trump2016
671445704242544640,trump2016
671415306666012675,makeamericagreatagain
671415306666012675,trump2016
670664715094392832,trump2016
670640615777042432,trump2016
670397914284466176,trump2016
669683660732416002,makeamericagreatagain
669390253220831233,makeamericagreatagain
669390253220831233,trump2016
669321695631679488,buildthewall
669321695631679488,trump2016
669320296307007488,trump2016
669289445959581697,trump2016
668496004237426688,makeamericagreatagain
668496004237426688,trump2016
668493382612815872,trump2016
668451066887995392,trump2016
668451066887995392,makeamericagreatagain
668144146931130368,alabama
668144146931130368,trump2016
668095020562579456,trump2016
667854279932276736,gop
667854279932276736,makeamericagreatagain
667854279932276736,trump2016
667847470068719616,trump2016
667779410175639552,teamtrump
667768191452516353,leo
667768191452516353,trump2016
667761324638752768,teamtrump
667761324638752768,trump2016
667726759006179328,teamtrump
667726759006179328,trump2016
667531399054934016,trump2016
667479148638507008,iaforums
667479148638507008,iapolitics
667479148638507008,trump2016
667456238590889984,makeamericagreatagain
667456238590889984,trump2016
667389390172332032,iowa
667389390172332032,trump2016
667389390172332032,iapolitics
667186897844879361,trump2016
667186460345389056,trump2016
667087931929161728,trump2016
667087931929161728,makeamericagreatagain
666737955881492480,worcester
666737955881492480,massachusetts
666737955881492480,trump2016
666464534408859648,trump2016
666440073869676544,trump2016
666440073869676544,makeamericagreatagain
666373443269632005,trump2016
665958156477071360,sunshinesummit
665958156477071360,trump2016
665953619326431233,teamtrump
665953619326431233,tennessee
665953619326431233,trump2016
665710691769303040,trump2016
665673103234703360,texas
665673103234703360,buildthewall
665673103234703360,trump2016
665555999265263616,makeamericagreatagain
665555999265263616,trump2016
665003841717477377,iowa
665003841717477377,trump2016
665003841717477377,makeamericagreatagain
664974110536024064,trump2016
664974110536024064,economy
664974110536024064,taxes
664967234016575488,iowa
664967234016575488,trump2016
664967234016575488,makeamericagreatagain
664923558577967108,trump2016
664876168408076289,buildthewall
664876168408076289,trump2016
664439095498797056,nhpolitics
664418081448591360,trump2016
664344868328742912,gopdebate
664344868328742912,teamtrump
664344868328742912,nhpolitics
664344868328742912,trump2016
664281999385886720,gopdebate
664243991479627777,gopdebate
664243991479627777,trump2016
664243991479627777,votetrump2016
664184584674897920,teamtrump
664184584674897920,gopdebate
664184584674897920,makeamericagreatagain
664184584674897920,votetrump2016
664183671080009728,trumptrain
664183671080009728,votetrump2016
664183671080009728,gopdebate
664183671080009728,teamtrump
664137305926451200,fitn
664137305926451200,wow
664101707148869632,gopdebate
663955592072052736,nyc
663955592072052736,gopdebate
663955592072052736,trump2016
663945147005186048,makeamericagreatagain
663945147005186048,trump2016
663917210453327872,trump2016
663917210453327872,makeamericagreatagain
663878918940831744,illinois
663878918940831744,trump2016
663825258055606272,nhpolitics
663217909020364800,trumptrainsnl
663217909020364800,trump2016
663192016227065856,gop
663160071325663232,trump2016
662678927874383872,trumptrain
662678927874383872,trump2016
662678927874383872,makeamericagreatagain
662678927874383872,myfirsttweet
794599224558157824,fridayfeeling
794530357769019393,almostdone
794516286206341125,peoplearesaying
794516049148473346,yougoboy
794495660141801472,riggednotrigged
794495361243090948,demogorgon
794495361243090948,strangerthings
794487736606621696,rigged
794188070656626688,hardwork
794188070656626688,manlaw
794171111151992834,goyankees
794169153062137856,morningjoe
794156749813125120,newday
794156306504544256,newday
794153218028736512,newday
793845800786878464,comey
793845169741242369,desmoines
793637598413684736,standupforheroes
793583001045176320,standupforheroes
793574330722639873,manlaw
793468589948936192,reccanize
793115852480667649,clintoninprison
793115852480667649,trumpinprison
793083261006311424,dobetter
793059327137423361,beinformed
793029115435687940,halloween
793014259059945472,newdaycrew
792850604636966913,truth
792454792291418112,octobersurprise
792360080779911168,redfriday
792360080779911168,veteransday
792055655746109440,halloween
791942840666300416,halloween
791942840666300416,elvis
791942840666300416,happyfriday
791935876150403073,1010wins
791931773080915968,truth
791730772285722624,tbt
791729458399047680,georgia
791729458399047680,iowa
791729458399047680,northcarolina
791729458399047680,virginia
791654817420677120,wikileaks
791654240737488896,paythemback
791606732162273281,wikileaks
791606732162273281,tryingtoswaythevote
791605525389643776,paythemback
791588716980690944,wiki
791356064927248384,vets
791356064927248384,paythemback
791321230586552320,paybackarmy
791321230586552320,paybackthemoney
791313231117750272,paybackthemoney
791312775213711360,newday
791243502319460352,callsoutthebs
790928704608362496,veterans
790926697277292544,flint
790877906755002368,cnn
790877906755002368,perfect
790877906755002368,truth
790708849388969984,60minutes
790699877684678656,fsu
790622998827065344,election2016
790569196551897088,pfff
790560988428992512,morningjoe
790549027024736256,nyc
790549027024736256,outofthedarkness
790549027024736256,stopsuicide
790508103980679168,newday
790502275332603904,atttimewarner
790280110037499905,howmightyhavefallen
790266199200428033,jets
790257511660224512,wiki
790241227681718276,thisweek
790240164593401858,dadstalking
790240164593401858,parenting
790240164593401858,dadstalking
790240147380011008,nothanks
789447066724528128,goodnews
789157730896535552,gocubs
789155660101476352,trump
789142309627531264,lukecage
789132992467927040,fantasticjournalism
789132992467927040,falseequivalencies
789132992467927040,trumpsurrogate
789132992467927040,shameful
789121752379039745,morningjoe
789113199744389120,debatenight
789111085848784896,debate
789111034074267648,fannielouhamer
789022772425007104,putin
789022772425007104,debatenight
788934271662755840,debatenight
788933421225635840,debatenight
788927455251816448,debatenight
788924857425731584,debatenight
788924052828196864,debatenight
788921240719351809,debatenight
788920851609649153,debatenight
788919392604188672,debatenight
788916554490675200,debatenight
788915385659711488,debatenight
788915385659711488,wiki
788914747689332736,debatenight
788914359959449600,debatenight
788913666183860225,debatenight
788912989546094593,debatenight
788908836421861376,debatenight
788866374462570496,debate2016
788857559407005696,scotus
788853088643903488,debate
788813424121769984,supermoon
788813424121769984,moonbow
788804488492613632,beinformed
788535644188471296,unconquerable
788535644188471296,unapologetic
788535380782018560,cnn
788535380782018560,riggedelection
788535380782018560,riggedsystem
788535380782018560,voterfraud
788354931740774400,newday
788344352410132480,wikileaks
788139133793341440,wiki
788018506923204609,goodstuff
788016202559918080,goodstuff
788011326488580096,wikileaks
787994102860251137,wiki
787993441624059904,wiki
787986947088277504,wikileaks
787977550500859904,wiki
787977298007977984,wiki
787977017266429953,wiki
787833906997366784,iava
787706573279879173,wikileaks
787677649053384704,jets
787677649053384704,dennisbyrd
787650579938107392,cnnsotu
787281631916752897,leadership
786981442714828805,kinston
786891156747591680,vanillagorilla
786751029899567104,losangeles
786618322163040257,kenbone
786580611033075713,rfra
786571486140174336,iava
786542824716197888,newday
786542824716197888,cnn
786256523949400064,pff
786231177115992065,notsomuch
786018281111089153,imwithher
786006416943439872,lukecage
786000271369351168,lukecage
785975106006814720,morningjoe
785853179145641985,beinformed
785844882971697152,beinformed
785811222373466112,bebetter
785800155173949440,trump
785775351255408640,debate
785628223946096640,mondaymotivation
785461607770054656,morningjoe
785456944282759168,trump
785396775632924672,debate
785396686524997632,debate
785396620670173184,clinton
785298508647628802,constitution
785298508647628802,debate
785298279072489472,cnnrealitycheck
785297382279905280,rebeccalewis
785297382279905280,amberalert
785297382279905280,gulfcoast
785297382279905280,florida
785297382279905280,georgia
785297382279905280,alabama
785267266929750016,lukecage
785267266929750016,debates2016
785267266929750016,townhalldebatelive
785258684301643776,jets
785257754810314752,1
785211215203229700,jets
785196601241395201,dobetter
785110917239504896,foxnews
785110917239504896,cnn
785110917239504896,hannity
785109192327716864,robertdeniro
785109192327716864,stillaragingbull
784965930191388672,snl
784965648300605444,snl
784965648300605444,snlinmanuel
784963542596349954,snlinmanuel
784879389506936832,theapprentice
784879389506936832,trumptapes
784879389506936832,justthebegininng
784756060766830592,matthew
784399579018096640,hurricanematthew
784394606062530561,hurricanematthew
784384069421391872,hurricanematthew
784362210730602496,hurricanematthew
784361462236057604,dedication
784361462236057604,learnfromchriscuomo
784361462236057604,stormchaser
784337424214142976,dedication
784337294664663040,hurricanematthew
784335367444901888,hurricanematthew
784331639660830721,hurricanematthew
784327218495311872,hurricanematthew
784327087431651328,matthew
784321891444023296,hurricanematthew
784316645967671296,hurricanematthew
784220351978934273,hurricane
784220351978934273,hurricanematthew
784220351978934273,matthew
784220351978934273,weather
784220351978934273,climate
784220351978934273,climatechange
784211871633182722,matthew
784177971703742464,jacksonville
784177971703742464,hurricanematthew
784177459210096641,hurricanematthew
784177459210096641,jacksonville
784174539177689088,hurricanematthew
784163122223390721,hurricanematthew
784162743700058112,thelead
784159754742562824,hurricanematthew
784159754742562824,jacksonville
784144575552221184,matthew
784143373980622848,matthew
784136067515555840,matthew
784102225044013056,hurricane
784102225044013056,matthew
784102140063211520,hurricanematthew
784101284286607361,hurricanematthew
784090180110155777,rfra
784088855314038785,matthew
